missing_value,normalization,fselection,outlier,whitespace,punctuation,stopword,deduplication,model,utility_rmse
6,1,1,8,2,1,1,2,1,257.1940415503809
6,1,1,8,2,1,2,1,1,164.63586693626624
6,1,1,8,2,1,2,2,1,257.1940415503809
6,1,1,8,2,2,1,1,1,164.63586693626624
6,1,1,8,2,2,1,2,1,257.1940415503809
6,1,1,8,2,2,2,1,1,164.63586693626624
6,1,1,8,2,2,2,2,1,257.1940415503809
6,2,1,1,1,1,1,1,1,188.79983416185627
6,2,1,1,1,1,1,2,1,282.4841684920953
6,2,1,1,1,1,2,1,1,188.79983416185627
6,2,1,1,1,1,2,2,1,282.4841684920953
6,2,1,1,1,2,1,1,1,188.79983416185627
6,2,1,1,1,2,1,2,1,282.4841684920953
6,2,1,1,1,2,2,1,1,188.79983416185627
6,2,1,1,1,2,2,2,1,282.4841684920953
6,2,1,1,2,1,1,1,1,188.79983416185627
6,2,1,1,2,1,1,2,1,282.4841684920953
6,2,1,1,2,1,2,1,1,188.79983416185627
6,2,1,1,2,1,2,2,1,282.4841684920953
6,2,1,1,2,2,1,1,1,188.79983416185627
6,2,1,1,2,2,1,2,1,282.4841684920953
6,2,1,1,2,2,2,1,1,188.79983416185627
6,2,1,1,2,2,2,2,1,282.4841684920953
6,2,1,2,1,1,1,1,1,155.5133505394992
6,2,1,2,1,1,1,2,1,236.80777057481401
6,2,1,2,1,1,2,1,1,155.5133505394992
6,2,1,2,1,1,2,2,1,236.80777057481401
6,2,1,2,1,2,1,1,1,155.5133505394992
6,2,1,2,1,2,1,2,1,236.80777057481401
6,2,1,2,1,2,2,1,1,155.5133505394992
6,2,1,2,1,2,2,2,1,236.80777057481401
6,2,1,2,2,1,1,1,1,155.5133505394992
6,2,1,2,2,1,1,2,1,236.80777057481401
6,2,1,2,2,1,2,1,1,155.5133505394992
6,2,1,2,2,1,2,2,1,236.80777057481401
6,2,1,2,2,2,1,1,1,155.5133505394992
6,2,1,2,2,2,1,2,1,236.80777057481401
6,2,1,2,2,2,2,1,1,155.5133505394992
6,2,1,2,2,2,2,2,1,236.80777057481401
6,2,1,3,1,1,1,1,1,148.58902162389663
6,2,1,3,1,1,1,2,1,229.7484527766584
6,2,1,3,1,1,2,1,1,148.58902162389663
6,2,1,3,1,1,2,2,1,229.7484527766584
6,2,1,3,1,2,1,1,1,148.58902162389663
6,2,1,3,1,2,1,2,1,229.7484527766584
6,2,1,3,1,2,2,1,1,148.58902162389663
6,2,1,3,1,2,2,2,1,229.7484527766584
6,2,1,3,2,1,1,1,1,148.58902162389663
6,2,1,3,2,1,1,2,1,229.7484527766584
6,2,1,3,2,1,2,1,1,148.58902162389663
6,2,1,3,2,1,2,2,1,229.7484527766584
6,2,1,3,2,2,1,1,1,148.58902162389663
6,2,1,3,2,2,1,2,1,229.7484527766584
6,2,1,3,2,2,2,1,1,148.58902162389663
6,2,1,3,2,2,2,2,1,229.7484527766584
6,2,1,4,1,1,1,1,1,190.79986879075548
6,2,1,4,1,1,1,2,1,280.3775254793283
6,2,1,4,1,1,2,1,1,190.79986879075548
6,2,1,4,1,1,2,2,1,280.3775254793283
6,2,1,4,1,2,1,1,1,190.79986879075548
6,2,1,4,1,2,1,2,1,280.3775254793283
6,2,1,4,1,2,2,1,1,190.79986879075548
6,2,1,4,1,2,2,2,1,280.3775254793283
6,2,1,4,2,1,1,1,1,190.79986879075548
6,2,1,4,2,1,1,2,1,280.3775254793283
6,2,1,4,2,1,2,1,1,190.79986879075548
6,2,1,4,2,1,2,2,1,280.3775254793283
6,2,1,4,2,2,1,1,1,190.79986879075548
6,2,1,4,2,2,1,2,1,280.3775254793283
6,2,1,4,2,2,2,1,1,190.79986879075548
6,2,1,4,2,2,2,2,1,280.3775254793283
6,2,1,5,1,1,1,1,1,177.61218828132095
6,2,1,5,1,1,1,2,1,281.1771461968414
6,2,1,5,1,1,2,1,1,177.61218828132095
6,2,1,5,1,1,2,2,1,281.1771461968414
6,2,1,5,1,2,1,1,1,177.61218828132095
6,2,1,5,1,2,1,2,1,281.1771461968414
6,2,1,5,1,2,2,1,1,177.61218828132095
6,2,1,5,1,2,2,2,1,281.1771461968414
6,2,1,5,2,1,1,1,1,177.61218828132095
6,2,1,5,2,1,1,2,1,281.1771461968414
6,2,1,5,2,1,2,1,1,177.61218828132095
6,2,1,5,2,1,2,2,1,281.1771461968414
6,2,1,5,2,2,1,1,1,177.61218828132095
6,2,1,5,2,2,1,2,1,281.1771461968414
6,2,1,5,2,2,2,1,1,177.61218828132095
6,2,1,5,2,2,2,2,1,281.1771461968414
6,2,1,6,1,1,1,1,1,171.07618076754864
6,2,1,6,1,1,1,2,1,257.8659473676309
6,2,1,6,1,1,2,1,1,171.07618076754864
6,2,1,6,1,1,2,2,1,257.8659473676309
6,2,1,6,1,2,1,1,1,171.07618076754864
6,2,1,6,1,2,1,2,1,257.8659473676309
6,2,1,6,1,2,2,1,1,171.07618076754864
6,2,1,6,1,2,2,2,1,257.8659473676309
6,2,1,6,2,1,1,1,1,171.07618076754864
6,2,1,6,2,1,1,2,1,257.8659473676309
6,2,1,6,2,1,2,1,1,171.07618076754864
6,2,1,6,2,1,2,2,1,257.8659473676309
6,2,1,6,2,2,1,1,1,171.07618076754864
6,2,1,6,2,2,1,2,1,257.8659473676309
6,2,1,6,2,2,2,1,1,171.07618076754864
6,2,1,6,2,2,2,2,1,257.8659473676309
6,2,1,7,1,1,1,1,1,170.32549825139142
6,2,1,7,1,1,1,2,1,255.9612611164535
6,2,1,7,1,1,2,1,1,170.32549825139142
6,2,1,7,1,1,2,2,1,255.9612611164535
6,2,1,7,1,2,1,1,1,170.32549825139142
6,2,1,7,1,2,1,2,1,255.9612611164535
6,2,1,7,1,2,2,1,1,170.32549825139142
6,2,1,7,1,2,2,2,1,255.9612611164535
6,2,1,7,2,1,1,1,1,170.32549825139142
6,2,1,7,2,1,1,2,1,255.9612611164535
6,2,1,7,2,1,2,1,1,170.32549825139142
6,2,1,7,2,1,2,2,1,255.9612611164535
6,2,1,7,2,2,1,1,1,170.32549825139142
6,2,1,7,2,2,1,2,1,255.9612611164535
6,2,1,7,2,2,2,1,1,170.32549825139142
6,2,1,7,2,2,2,2,1,255.9612611164535
6,2,1,8,1,1,1,1,1,169.1939251927869
6,2,1,8,1,1,1,2,1,255.8900627869473
6,2,1,8,1,1,2,1,1,169.1939251927869
6,2,1,8,1,1,2,2,1,255.8900627869473
6,2,1,8,1,2,1,1,1,169.1939251927869
6,2,1,8,1,2,1,2,1,255.8900627869473
6,2,1,8,1,2,2,1,1,169.1939251927869
6,2,1,8,1,2,2,2,1,255.8900627869473
6,2,1,8,2,1,1,1,1,169.1939251927869
6,2,1,8,2,1,1,2,1,255.8900627869473
6,2,1,8,2,1,2,1,1,169.1939251927869
6,2,1,8,2,1,2,2,1,255.8900627869473
6,2,1,8,2,2,1,1,1,169.1939251927869
6,2,1,8,2,2,1,2,1,255.8900627869473
6,2,1,8,2,2,2,1,1,169.1939251927869
6,2,1,8,2,2,2,2,1,255.8900627869473
6,3,1,1,1,1,1,1,1,188.79983416185624
6,3,1,1,1,1,1,2,1,282.4841684920953
6,3,1,1,1,1,2,1,1,188.79983416185624
6,3,1,1,1,1,2,2,1,282.4841684920953
6,3,1,1,1,2,1,1,1,188.79983416185624
6,3,1,1,1,2,1,2,1,282.4841684920953
6,3,1,1,1,2,2,1,1,188.79983416185624
6,3,1,1,1,2,2,2,1,282.4841684920953
6,3,1,1,2,1,1,1,1,188.79983416185624
6,3,1,1,2,1,1,2,1,282.4841684920953
6,3,1,1,2,1,2,1,1,188.79983416185624
6,3,1,1,2,1,2,2,1,282.4841684920953
6,3,1,1,2,2,1,1,1,188.79983416185624
6,3,1,1,2,2,1,2,1,282.4841684920953
6,3,1,1,2,2,2,1,1,188.79983416185624
6,3,1,1,2,2,2,2,1,282.4841684920953
6,3,1,2,1,1,1,1,1,155.5133505394992
6,3,1,2,1,1,1,2,1,236.807770574814
6,3,1,2,1,1,2,1,1,155.5133505394992
6,3,1,2,1,1,2,2,1,236.807770574814
6,3,1,2,1,2,1,1,1,155.5133505394992
6,3,1,2,1,2,1,2,1,236.807770574814
6,3,1,2,1,2,2,1,1,155.5133505394992
6,3,1,2,1,2,2,2,1,236.807770574814
6,3,1,2,2,1,1,1,1,155.5133505394992
6,3,1,2,2,1,1,2,1,236.807770574814
6,3,1,2,2,1,2,1,1,155.5133505394992
6,3,1,2,2,1,2,2,1,236.807770574814
6,3,1,2,2,2,1,1,1,155.5133505394992
6,3,1,2,2,2,1,2,1,236.807770574814
6,3,1,2,2,2,2,1,1,155.5133505394992
6,3,1,2,2,2,2,2,1,236.807770574814
6,3,1,3,1,1,1,1,1,148.58902162389663
6,3,1,3,1,1,1,2,1,229.7484527766584
6,3,1,3,1,1,2,1,1,148.58902162389663
6,3,1,3,1,1,2,2,1,229.7484527766584
6,3,1,3,1,2,1,1,1,148.58902162389663
6,3,1,3,1,2,1,2,1,229.7484527766584
6,3,1,3,1,2,2,1,1,148.58902162389663
6,3,1,3,1,2,2,2,1,229.7484527766584
6,3,1,3,2,1,1,1,1,148.58902162389663
6,3,1,3,2,1,1,2,1,229.7484527766584
6,3,1,3,2,1,2,1,1,148.58902162389663
6,3,1,3,2,1,2,2,1,229.7484527766584
6,3,1,3,2,2,1,1,1,148.58902162389663
6,3,1,3,2,2,1,2,1,229.7484527766584
6,3,1,3,2,2,2,1,1,148.58902162389663
6,3,1,3,2,2,2,2,1,229.7484527766584
6,3,1,4,1,1,1,1,1,189.95967735291796
6,3,1,4,1,1,1,2,1,279.73493116455023
6,3,1,4,1,1,2,1,1,189.95967735291796
6,3,1,4,1,1,2,2,1,279.73493116455023
6,3,1,4,1,2,1,1,1,189.95967735291796
6,3,1,4,1,2,1,2,1,279.73493116455023
6,3,1,4,1,2,2,1,1,189.95967735291796
6,3,1,4,1,2,2,2,1,279.73493116455023
6,3,1,4,2,1,1,1,1,189.95967735291796
6,3,1,4,2,1,1,2,1,279.73493116455023
6,3,1,4,2,1,2,1,1,189.95967735291796
6,3,1,4,2,1,2,2,1,279.73493116455023
6,3,1,4,2,2,1,1,1,189.95967735291796
6,3,1,4,2,2,1,2,1,279.73493116455023
6,3,1,4,2,2,2,1,1,189.95967735291796
6,3,1,4,2,2,2,2,1,279.73493116455023
6,3,1,5,1,1,1,1,1,171.13347493267298
6,3,1,5,1,1,1,2,1,271.7612342283095
6,3,1,5,1,1,2,1,1,171.13347493267298
6,3,1,5,1,1,2,2,1,271.7612342283095
6,3,1,5,1,2,1,1,1,171.13347493267298
6,3,1,5,1,2,1,2,1,271.7612342283095
6,3,1,5,1,2,2,1,1,171.13347493267298
6,3,1,5,1,2,2,2,1,271.7612342283095
6,3,1,5,2,1,1,1,1,171.13347493267298
6,3,1,5,2,1,1,2,1,271.7612342283095
6,3,1,5,2,1,2,1,1,171.13347493267298
6,3,1,5,2,1,2,2,1,271.7612342283095
6,3,1,5,2,2,1,1,1,171.13347493267298
6,3,1,5,2,2,1,2,1,271.7612342283095
6,3,1,5,2,2,2,1,1,171.13347493267298
6,3,1,5,2,2,2,2,1,271.7612342283095
6,3,1,6,1,1,1,1,1,172.25212532886107
6,3,1,6,1,1,1,2,1,257.8517488545039
6,3,1,6,1,1,2,1,1,172.25212532886107
6,3,1,6,1,1,2,2,1,257.8517488545039
6,3,1,6,1,2,1,1,1,172.25212532886107
6,3,1,6,1,2,1,2,1,257.8517488545039
6,3,1,6,1,2,2,1,1,172.25212532886107
6,3,1,6,1,2,2,2,1,257.8517488545039
6,3,1,6,2,1,1,1,1,172.25212532886107
6,3,1,6,2,1,1,2,1,257.8517488545039
6,3,1,6,2,1,2,1,1,172.25212532886107
6,3,1,6,2,1,2,2,1,257.8517488545039
6,3,1,6,2,2,1,1,1,172.25212532886107
6,3,1,6,2,2,1,2,1,257.8517488545039
6,3,1,6,2,2,2,1,1,172.25212532886107
6,3,1,6,2,2,2,2,1,257.8517488545039
6,3,1,7,1,1,1,1,1,171.2953013733695
6,3,1,7,1,1,1,2,1,256.1198590997161
6,3,1,7,1,1,2,1,1,171.2953013733695
6,3,1,7,1,1,2,2,1,256.1198590997161
6,3,1,7,1,2,1,1,1,171.2953013733695
6,3,1,7,1,2,1,2,1,256.1198590997161
6,3,1,7,1,2,2,1,1,171.2953013733695
6,3,1,7,1,2,2,2,1,256.1198590997161
6,3,1,7,2,1,1,1,1,171.2953013733695
6,3,1,7,2,1,1,2,1,256.1198590997161
6,3,1,7,2,1,2,1,1,171.2953013733695
6,3,1,7,2,1,2,2,1,256.1198590997161
6,3,1,7,2,2,1,1,1,171.2953013733695
6,3,1,7,2,2,1,2,1,256.1198590997161
6,3,1,7,2,2,2,1,1,171.2953013733695
6,3,1,7,2,2,2,2,1,256.1198590997161
6,3,1,8,1,1,1,1,1,170.89584146885642
6,3,1,8,1,1,1,2,1,252.96570860841513
6,3,1,8,1,1,2,1,1,170.89584146885642
6,3,1,8,1,1,2,2,1,252.96570860841513
6,3,1,8,1,2,1,1,1,170.89584146885642
6,3,1,8,1,2,1,2,1,252.96570860841513
6,3,1,8,1,2,2,1,1,170.89584146885642
6,3,1,8,1,2,2,2,1,252.96570860841513
6,3,1,8,2,1,1,1,1,170.89584146885642
6,3,1,8,2,1,1,2,1,252.96570860841513
6,3,1,8,2,1,2,1,1,170.89584146885642
6,3,1,8,2,1,2,2,1,252.96570860841513
6,3,1,8,2,2,1,1,1,170.89584146885642
6,3,1,8,2,2,1,2,1,252.96570860841513
6,3,1,8,2,2,2,1,1,170.89584146885642
6,3,1,8,2,2,2,2,1,252.96570860841513
6,4,1,1,1,1,1,1,1,190.17612341332608
6,4,1,1,1,1,1,2,1,285.87030819265823
6,4,1,1,1,1,2,1,1,190.17612341332608
6,4,1,1,1,1,2,2,1,285.87030819265823
6,4,1,1,1,2,1,1,1,190.17612341332608
6,4,1,1,1,2,1,2,1,285.87030819265823
6,4,1,1,1,2,2,1,1,190.17612341332608
6,4,1,1,1,2,2,2,1,285.87030819265823
6,4,1,1,2,1,1,1,1,190.17612341332608
6,4,1,1,2,1,1,2,1,285.87030819265823
6,4,1,1,2,1,2,1,1,190.17612341332608
6,4,1,1,2,1,2,2,1,285.87030819265823
6,4,1,1,2,2,1,1,1,190.17612341332608
6,4,1,1,2,2,1,2,1,285.87030819265823
6,4,1,1,2,2,2,1,1,190.17612341332608
6,4,1,1,2,2,2,2,1,285.87030819265823
6,4,1,2,1,1,1,1,1,156.3524909519805
6,4,1,2,1,1,1,2,1,232.02776502420556
6,4,1,2,1,1,2,1,1,156.3524909519805
6,4,1,2,1,1,2,2,1,232.02776502420556
6,4,1,2,1,2,1,1,1,156.3524909519805
6,4,1,2,1,2,1,2,1,232.02776502420556
6,4,1,2,1,2,2,1,1,156.3524909519805
6,4,1,2,1,2,2,2,1,232.02776502420556
6,4,1,2,2,1,1,1,1,156.3524909519805
6,4,1,2,2,1,1,2,1,232.02776502420556
6,4,1,2,2,1,2,1,1,156.3524909519805
6,4,1,2,2,1,2,2,1,232.02776502420556
6,4,1,2,2,2,1,1,1,156.3524909519805
6,4,1,2,2,2,1,2,1,232.02776502420556
6,4,1,2,2,2,2,1,1,156.3524909519805
6,4,1,2,2,2,2,2,1,232.02776502420556
6,4,1,3,1,1,1,1,1,151.79017781958993
6,4,1,3,1,1,1,2,1,230.6881023763281
6,4,1,3,1,1,2,1,1,151.79017781958993
6,4,1,3,1,1,2,2,1,230.6881023763281
6,4,1,3,1,2,1,1,1,151.79017781958993
6,4,1,3,1,2,1,2,1,230.6881023763281
6,4,1,3,1,2,2,1,1,151.79017781958993
6,4,1,3,1,2,2,2,1,230.6881023763281
6,4,1,3,2,1,1,1,1,151.79017781958993
6,4,1,3,2,1,1,2,1,230.6881023763281
6,4,1,3,2,1,2,1,1,151.79017781958993
6,4,1,3,2,1,2,2,1,230.6881023763281
6,4,1,3,2,2,1,1,1,151.79017781958993
6,4,1,3,2,2,1,2,1,230.6881023763281
6,4,1,3,2,2,2,1,1,151.79017781958993
6,4,1,3,2,2,2,2,1,230.6881023763281
6,4,1,4,1,1,1,1,1,190.88410706211363
6,4,1,4,1,1,1,2,1,286.7974500587305
6,4,1,4,1,1,2,1,1,190.88410706211363
6,4,1,4,1,1,2,2,1,286.7974500587305
6,4,1,4,1,2,1,1,1,190.88410706211363
6,4,1,4,1,2,1,2,1,286.7974500587305
6,4,1,4,1,2,2,1,1,190.88410706211363
6,4,1,4,1,2,2,2,1,286.7974500587305
6,4,1,4,2,1,1,1,1,190.88410706211363
6,4,1,4,2,1,1,2,1,286.7974500587305
6,4,1,4,2,1,2,1,1,190.88410706211363
6,4,1,4,2,1,2,2,1,286.7974500587305
6,4,1,4,2,2,1,1,1,190.88410706211363
6,4,1,4,2,2,1,2,1,286.7974500587305
6,4,1,4,2,2,2,1,1,190.88410706211363
6,4,1,4,2,2,2,2,1,286.7974500587305
6,4,1,5,1,1,1,1,1,177.86040982468677
6,4,1,5,1,1,1,2,1,287.3555098299304
6,4,1,5,1,1,2,1,1,177.86040982468677
6,4,1,5,1,1,2,2,1,287.3555098299304
6,4,1,5,1,2,1,1,1,177.86040982468677
6,4,1,5,1,2,1,2,1,287.3555098299304
6,4,1,5,1,2,2,1,1,177.86040982468677
6,4,1,5,1,2,2,2,1,287.3555098299304
6,4,1,5,2,1,1,1,1,177.86040982468677
6,4,1,5,2,1,1,2,1,287.3555098299304
6,4,1,5,2,1,2,1,1,177.86040982468677
6,4,1,5,2,1,2,2,1,287.3555098299304
6,4,1,5,2,2,1,1,1,177.86040982468677
6,4,1,5,2,2,1,2,1,287.3555098299304
6,4,1,5,2,2,2,1,1,177.86040982468677
6,4,1,5,2,2,2,2,1,287.3555098299304
6,4,1,6,1,1,1,1,1,179.31625043877943
6,4,1,6,1,1,1,2,1,285.8748708685846
6,4,1,6,1,1,2,1,1,179.31625043877943
6,4,1,6,1,1,2,2,1,285.8748708685846
6,4,1,6,1,2,1,1,1,179.31625043877943
6,4,1,6,1,2,1,2,1,285.8748708685846
6,4,1,6,1,2,2,1,1,179.31625043877943
6,4,1,6,1,2,2,2,1,285.8748708685846
6,4,1,6,2,1,1,1,1,179.31625043877943
6,4,1,6,2,1,1,2,1,285.8748708685846
6,4,1,6,2,1,2,1,1,179.31625043877943
6,4,1,6,2,1,2,2,1,285.8748708685846
6,4,1,6,2,2,1,1,1,179.31625043877943
6,4,1,6,2,2,1,2,1,285.8748708685846
6,4,1,6,2,2,2,1,1,179.31625043877943
6,4,1,6,2,2,2,2,1,285.8748708685846
6,4,1,7,1,1,1,1,1,180.87466466688923
6,4,1,7,1,1,1,2,1,288.460434943349
6,4,1,7,1,1,2,1,1,180.87466466688923
6,4,1,7,1,1,2,2,1,288.460434943349
6,4,1,7,1,2,1,1,1,180.87466466688923
6,4,1,7,1,2,1,2,1,288.460434943349
6,4,1,7,1,2,2,1,1,180.87466466688923
6,4,1,7,1,2,2,2,1,288.460434943349
6,4,1,7,2,1,1,1,1,180.87466466688923
6,4,1,7,2,1,1,2,1,288.460434943349
6,4,1,7,2,1,2,1,1,180.87466466688923
6,4,1,7,2,1,2,2,1,288.460434943349
6,4,1,7,2,2,1,1,1,180.87466466688923
6,4,1,7,2,2,1,2,1,288.460434943349
6,4,1,7,2,2,2,1,1,180.87466466688923
6,4,1,7,2,2,2,2,1,288.460434943349
6,4,1,8,1,1,1,1,1,192.1071765720795
6,4,1,8,1,1,1,2,1,262.24256477609845
6,4,1,8,1,1,2,1,1,192.1071765720795
6,4,1,8,1,1,2,2,1,262.24256477609845
6,4,1,8,1,2,1,1,1,192.1071765720795
6,4,1,8,1,2,1,2,1,262.24256477609845
6,4,1,8,1,2,2,1,1,192.1071765720795
6,4,1,8,1,2,2,2,1,262.24256477609845
6,4,1,8,2,1,1,1,1,192.1071765720795
6,4,1,8,2,1,1,2,1,262.24256477609845
6,4,1,8,2,1,2,1,1,192.1071765720795
6,4,1,8,2,1,2,2,1,262.24256477609845
6,4,1,8,2,2,1,1,1,192.1071765720795
6,4,1,8,2,2,1,2,1,262.24256477609845
6,4,1,8,2,2,2,1,1,192.1071765720795
6,4,1,8,2,2,2,2,1,262.24256477609845
6,5,1,1,1,1,1,1,1,188.79983416185624
6,5,1,1,1,1,1,2,1,282.4841684920953
6,5,1,1,1,1,2,1,1,188.79983416185624
6,5,1,1,1,1,2,2,1,282.4841684920953
6,5,1,1,1,2,1,1,1,188.79983416185624
6,5,1,1,1,2,1,2,1,282.4841684920953
6,5,1,1,1,2,2,1,1,188.79983416185624
6,5,1,1,1,2,2,2,1,282.4841684920953
6,5,1,1,2,1,1,1,1,188.79983416185624
6,5,1,1,2,1,1,2,1,282.4841684920953
6,5,1,1,2,1,2,1,1,188.79983416185624
6,5,1,1,2,1,2,2,1,282.4841684920953
6,5,1,1,2,2,1,1,1,188.79983416185624
6,5,1,1,2,2,1,2,1,282.4841684920953
6,5,1,1,2,2,2,1,1,188.79983416185624
6,5,1,1,2,2,2,2,1,282.4841684920953
6,5,1,2,1,1,1,1,1,155.5133505394992
6,5,1,2,1,1,1,2,1,236.807770574814
6,5,1,2,1,1,2,1,1,155.5133505394992
6,5,1,2,1,1,2,2,1,236.807770574814
6,5,1,2,1,2,1,1,1,155.5133505394992
6,5,1,2,1,2,1,2,1,236.807770574814
6,5,1,2,1,2,2,1,1,155.5133505394992
6,5,1,2,1,2,2,2,1,236.807770574814
6,5,1,2,2,1,1,1,1,155.5133505394992
6,5,1,2,2,1,1,2,1,236.807770574814
6,5,1,2,2,1,2,1,1,155.5133505394992
6,5,1,2,2,1,2,2,1,236.807770574814
6,5,1,2,2,2,1,1,1,155.5133505394992
6,5,1,2,2,2,1,2,1,236.807770574814
6,5,1,2,2,2,2,1,1,155.5133505394992
6,5,1,2,2,2,2,2,1,236.807770574814
6,5,1,3,1,1,1,1,1,148.5890216238966
6,5,1,3,1,1,1,2,1,229.7484527766584
6,5,1,3,1,1,2,1,1,148.5890216238966
6,5,1,3,1,1,2,2,1,229.7484527766584
6,5,1,3,1,2,1,1,1,148.5890216238966
6,5,1,3,1,2,1,2,1,229.7484527766584
6,5,1,3,1,2,2,1,1,148.5890216238966
6,5,1,3,1,2,2,2,1,229.7484527766584
6,5,1,3,2,1,1,1,1,148.5890216238966
6,5,1,3,2,1,1,2,1,229.7484527766584
6,5,1,3,2,1,2,1,1,148.5890216238966
6,5,1,3,2,1,2,2,1,229.7484527766584
6,5,1,3,2,2,1,1,1,148.5890216238966
6,5,1,3,2,2,1,2,1,229.7484527766584
6,5,1,3,2,2,2,1,1,148.5890216238966
6,5,1,3,2,2,2,2,1,229.7484527766584
6,5,1,4,1,1,1,1,1,190.3893947862064
6,5,1,4,1,1,1,2,1,282.55513628450944
6,5,1,4,1,1,2,1,1,190.3893947862064
6,5,1,4,1,1,2,2,1,282.55513628450944
6,5,1,4,1,2,1,1,1,190.3893947862064
6,5,1,4,1,2,1,2,1,282.55513628450944
6,5,1,4,1,2,2,1,1,190.3893947862064
6,5,1,4,1,2,2,2,1,282.55513628450944
6,5,1,4,2,1,1,1,1,190.3893947862064
6,5,1,4,2,1,1,2,1,282.55513628450944
6,5,1,4,2,1,2,1,1,190.3893947862064
6,5,1,4,2,1,2,2,1,282.55513628450944
6,5,1,4,2,2,1,1,1,190.3893947862064
6,5,1,4,2,2,1,2,1,282.55513628450944
6,5,1,4,2,2,2,1,1,190.3893947862064
6,5,1,4,2,2,2,2,1,282.55513628450944
6,5,1,5,1,1,1,1,1,176.22314317896377
6,5,1,5,1,1,1,2,1,263.87446327926926
6,5,1,5,1,1,2,1,1,176.22314317896377
6,5,1,5,1,1,2,2,1,263.87446327926926
6,5,1,5,1,2,1,1,1,176.22314317896377
6,5,1,5,1,2,1,2,1,263.87446327926926
6,5,1,5,1,2,2,1,1,176.22314317896377
6,5,1,5,1,2,2,2,1,263.87446327926926
6,5,1,5,2,1,1,1,1,176.22314317896377
6,5,1,5,2,1,1,2,1,263.87446327926926
6,5,1,5,2,1,2,1,1,176.22314317896377
6,5,1,5,2,1,2,2,1,263.87446327926926
6,5,1,5,2,2,1,1,1,176.22314317896377
6,5,1,5,2,2,1,2,1,263.87446327926926
6,5,1,5,2,2,2,1,1,176.22314317896377
6,5,1,5,2,2,2,2,1,263.87446327926926
6,5,1,6,1,1,1,1,1,176.29853384941725
6,5,1,6,1,1,1,2,1,267.54191297341004
6,5,1,6,1,1,2,1,1,176.29853384941725
6,5,1,6,1,1,2,2,1,267.54191297341004
6,5,1,6,1,2,1,1,1,176.29853384941725
6,5,1,6,1,2,1,2,1,267.54191297341004
6,5,1,6,1,2,2,1,1,176.29853384941725
6,5,1,6,1,2,2,2,1,267.54191297341004
6,5,1,6,2,1,1,1,1,176.29853384941725
6,5,1,6,2,1,1,2,1,267.54191297341004
6,5,1,6,2,1,2,1,1,176.29853384941725
6,5,1,6,2,1,2,2,1,267.54191297341004
6,5,1,6,2,2,1,1,1,176.29853384941725
6,5,1,6,2,2,1,2,1,267.54191297341004
6,5,1,6,2,2,2,1,1,176.29853384941725
6,5,1,6,2,2,2,2,1,267.54191297341004
6,5,1,7,1,1,1,1,1,174.5150144750152
6,5,1,7,1,1,1,2,1,260.4652354447319
6,5,1,7,1,1,2,1,1,174.5150144750152
6,5,1,7,1,1,2,2,1,260.4652354447319
6,5,1,7,1,2,1,1,1,174.5150144750152
6,5,1,7,1,2,1,2,1,260.4652354447319
6,5,1,7,1,2,2,1,1,174.5150144750152
6,5,1,7,1,2,2,2,1,260.4652354447319
6,5,1,7,2,1,1,1,1,174.5150144750152
6,5,1,7,2,1,1,2,1,260.4652354447319
6,5,1,7,2,1,2,1,1,174.5150144750152
6,5,1,7,2,1,2,2,1,260.4652354447319
6,5,1,7,2,2,1,1,1,174.5150144750152
6,5,1,7,2,2,1,2,1,260.4652354447319
6,5,1,7,2,2,2,1,1,174.5150144750152
6,5,1,7,2,2,2,2,1,260.4652354447319
6,5,1,8,1,1,1,1,1,184.40656802710762
6,5,1,8,1,1,1,2,1,258.94900540127486
6,5,1,8,1,1,2,1,1,184.40656802710762
6,5,1,8,1,1,2,2,1,258.94900540127486
6,5,1,8,1,2,1,1,1,184.40656802710762
6,5,1,8,1,2,1,2,1,258.94900540127486
6,5,1,8,1,2,2,1,1,184.40656802710762
6,5,1,8,1,2,2,2,1,258.94900540127486
6,5,1,8,2,1,1,1,1,184.40656802710762
6,5,1,8,2,1,1,2,1,258.94900540127486
6,5,1,8,2,1,2,1,1,184.40656802710762
6,5,1,8,2,1,2,2,1,258.94900540127486
6,5,1,8,2,2,1,1,1,184.40656802710762
6,5,1,8,2,2,1,2,1,258.94900540127486
6,5,1,8,2,2,2,1,1,184.40656802710762
6,5,1,8,2,2,2,2,1,258.94900540127486
7,1,1,1,1,1,1,1,1,188.79983416185624
7,1,1,1,1,1,1,2,1,282.48416849209536
7,1,1,1,1,1,2,1,1,188.79983416185624
7,1,1,1,1,1,2,2,1,282.48416849209536
7,1,1,1,1,2,1,1,1,188.79983416185624
7,1,1,1,1,2,1,2,1,282.48416849209536
7,1,1,1,1,2,2,1,1,188.79983416185624
7,1,1,1,1,2,2,2,1,282.48416849209536
7,1,1,1,2,1,1,1,1,188.79983416185624
7,1,1,1,2,1,1,2,1,282.48416849209536
7,1,1,1,2,1,2,1,1,188.79983416185624
7,1,1,1,2,1,2,2,1,282.48416849209536
7,1,1,1,2,2,1,1,1,188.79983416185624
7,1,1,1,2,2,1,2,1,282.48416849209536
7,1,1,1,2,2,2,1,1,188.79983416185624
7,1,1,1,2,2,2,2,1,282.48416849209536
7,1,1,2,1,1,1,1,1,155.5133505394992
7,1,1,2,1,1,1,2,1,236.80777057481401
