missing_value,normalization,outlier,whitespace,punctuation,stopword,deduplication,model,utility_accuracy_score
4,1,7,2,2,1,2,1,0.06271777003484325
4,1,7,2,2,2,1,1,0.06420233463035019
4,1,7,2,2,2,2,1,0.06271777003484325
4,1,8,1,1,1,1,1,0.06614785992217898
4,1,8,1,1,1,2,1,0.06382978723404253
4,1,8,1,1,2,1,1,0.06614785992217898
4,1,8,1,1,2,2,1,0.06382978723404253
4,1,8,1,2,1,1,1,0.06614785992217898
4,1,8,1,2,1,2,1,0.06382978723404253
4,1,8,1,2,2,1,1,0.06614785992217898
4,1,8,1,2,2,2,1,0.06382978723404253
4,1,8,2,1,1,1,1,0.06614785992217898
4,1,8,2,1,1,2,1,0.06382978723404253
4,1,8,2,1,2,1,1,0.06614785992217898
4,1,8,2,1,2,2,1,0.06382978723404253
4,1,8,2,2,1,1,1,0.06614785992217898
4,1,8,2,2,1,2,1,0.06382978723404253
4,1,8,2,2,2,1,1,0.06614785992217898
4,1,8,2,2,2,2,1,0.06382978723404253
4,2,1,1,1,1,1,1,0.0964230171073095
4,2,1,1,1,1,2,1,0.09677419354838712
4,2,1,1,1,2,1,1,0.0964230171073095
4,2,1,1,1,2,2,1,0.09677419354838712
4,2,1,1,2,1,1,1,0.0964230171073095
4,2,1,1,2,1,2,1,0.09677419354838712
4,2,1,1,2,2,1,1,0.0964230171073095
4,2,1,1,2,2,2,1,0.09677419354838712
4,2,1,2,1,1,1,1,0.0964230171073095
4,2,1,2,1,1,2,1,0.09677419354838712
4,2,1,2,1,2,1,1,0.0964230171073095
4,2,1,2,1,2,2,1,0.09677419354838712
4,2,1,2,2,1,1,1,0.0964230171073095
4,2,1,2,2,1,2,1,0.09677419354838712
4,2,1,2,2,2,1,1,0.0964230171073095
4,2,1,2,2,2,2,1,0.09677419354838712
4,2,2,1,1,1,1,1,0.060194174757281504
4,2,2,1,1,1,2,1,0.056140350877192935
4,2,2,1,1,2,1,1,0.060194174757281504
4,2,2,1,1,2,2,1,0.056140350877192935
4,2,2,1,2,1,1,1,0.060194174757281504
4,2,2,1,2,1,2,1,0.056140350877192935
4,2,2,1,2,2,1,1,0.060194174757281504
4,2,2,1,2,2,2,1,0.056140350877192935
4,2,2,2,1,1,1,1,0.060194174757281504
4,2,2,2,1,1,2,1,0.056140350877192935
4,2,2,2,1,2,1,1,0.060194174757281504
4,2,2,2,1,2,2,1,0.056140350877192935
4,2,2,2,2,1,1,1,0.060194174757281504
4,2,2,2,2,1,2,1,0.056140350877192935
4,2,2,2,2,2,1,1,0.060194174757281504
4,2,2,2,2,2,2,1,0.056140350877192935
4,2,3,1,1,1,1,1,0.08108108108108103
4,2,3,1,1,1,2,1,0.08635097493036215
4,2,3,1,1,2,1,1,0.08108108108108103
4,2,3,1,1,2,2,1,0.08635097493036215
4,2,3,1,2,1,1,1,0.08108108108108103
4,2,3,1,2,1,2,1,0.08635097493036215
4,2,3,1,2,2,1,1,0.08108108108108103
4,2,3,1,2,2,2,1,0.08635097493036215
4,2,3,2,1,1,1,1,0.08108108108108103
4,2,3,2,1,1,2,1,0.08635097493036215
4,2,3,2,1,2,1,1,0.08108108108108103
4,2,3,2,1,2,2,1,0.08635097493036215
4,2,3,2,2,1,1,1,0.08108108108108103
4,2,3,2,2,1,2,1,0.08635097493036215
4,2,3,2,2,2,1,1,0.08108108108108103
4,2,3,2,2,2,2,1,0.08635097493036215
4,2,4,1,1,1,1,1,0.08949416342412453
4,2,4,1,1,1,2,1,0.1021897810218978
4,2,4,1,1,2,1,1,0.08949416342412453
4,2,4,1,1,2,2,1,0.1021897810218978
4,2,4,1,2,1,1,1,0.08949416342412453
4,2,4,1,2,1,2,1,0.1021897810218978
4,2,4,1,2,2,1,1,0.08949416342412453
4,2,4,1,2,2,2,1,0.1021897810218978
4,2,4,2,1,1,1,1,0.08949416342412453
4,2,4,2,1,1,2,1,0.1021897810218978
4,2,4,2,1,2,1,1,0.08949416342412453
4,2,4,2,1,2,2,1,0.1021897810218978
4,2,4,2,2,1,1,1,0.08949416342412453
4,2,4,2,2,1,2,1,0.1021897810218978
4,2,4,2,2,2,1,1,0.08949416342412453
4,2,4,2,2,2,2,1,0.1021897810218978
4,2,5,1,1,1,1,1,0.0933852140077821
4,2,5,1,1,1,2,1,0.09731543624161076
4,2,5,1,1,2,1,1,0.0933852140077821
4,2,5,1,1,2,2,1,0.09731543624161076
4,2,5,1,2,1,1,1,0.0933852140077821
4,2,5,1,2,1,2,1,0.09731543624161076
4,2,5,1,2,2,1,1,0.0933852140077821
4,2,5,1,2,2,2,1,0.09731543624161076
4,2,5,2,1,1,1,1,0.0933852140077821
4,2,5,2,1,1,2,1,0.09731543624161076
4,2,5,2,1,2,1,1,0.0933852140077821
4,2,5,2,1,2,2,1,0.09731543624161076
4,2,5,2,2,1,1,1,0.0933852140077821
4,2,5,2,2,1,2,1,0.09731543624161076
4,2,5,2,2,2,1,1,0.0933852140077821
4,2,5,2,2,2,2,1,0.09731543624161076
4,2,6,1,1,1,1,1,0.0797665369649806
4,2,6,1,1,1,2,1,0.0921501706484642
4,2,6,1,1,2,1,1,0.0797665369649806
4,2,6,1,1,2,2,1,0.0921501706484642
4,2,6,1,2,1,1,1,0.0797665369649806
4,2,6,1,2,1,2,1,0.0921501706484642
4,2,6,1,2,2,1,1,0.0797665369649806
4,2,6,1,2,2,2,1,0.0921501706484642
4,2,6,2,1,1,1,1,0.0797665369649806
4,2,6,2,1,1,2,1,0.0921501706484642
4,2,6,2,1,2,1,1,0.0797665369649806
4,2,6,2,1,2,2,1,0.0921501706484642
4,2,6,2,2,1,1,1,0.0797665369649806
4,2,6,2,2,1,2,1,0.0921501706484642
4,2,6,2,2,2,1,1,0.0797665369649806
4,2,6,2,2,2,2,1,0.0921501706484642
4,2,7,1,1,1,1,1,0.07587548638132291
4,2,7,1,1,1,2,1,0.08135593220338988
4,2,7,1,1,2,1,1,0.07587548638132291
4,2,7,1,1,2,2,1,0.08135593220338988
4,2,7,1,2,1,1,1,0.07587548638132291
4,2,7,1,2,1,2,1,0.08135593220338988
4,2,7,1,2,2,1,1,0.07587548638132291
4,2,7,1,2,2,2,1,0.08135593220338988
4,2,7,2,1,1,1,1,0.07587548638132291
4,2,7,2,1,1,2,1,0.08135593220338988
4,2,7,2,1,2,1,1,0.07587548638132291
4,2,7,2,1,2,2,1,0.08135593220338988
4,2,7,2,2,1,1,1,0.07587548638132291
4,2,7,2,2,1,2,1,0.08135593220338988
4,2,7,2,2,2,1,1,0.07587548638132291
4,2,7,2,2,2,2,1,0.08135593220338988
4,2,8,1,1,1,1,1,0.08171206225680938
4,2,8,1,1,1,2,1,0.08965517241379306
4,2,8,1,1,2,1,1,0.08171206225680938
4,2,8,1,1,2,2,1,0.08965517241379306
4,2,8,1,2,1,1,1,0.08171206225680938
4,2,8,1,2,1,2,1,0.08965517241379306
4,2,8,1,2,2,1,1,0.08171206225680938
4,2,8,1,2,2,2,1,0.08965517241379306
4,2,8,2,1,1,1,1,0.08171206225680938
4,2,8,2,1,1,2,1,0.08965517241379306
4,2,8,2,1,2,1,1,0.08171206225680938
4,2,8,2,1,2,2,1,0.08965517241379306
4,2,8,2,2,1,1,1,0.08171206225680938
4,2,8,2,2,1,2,1,0.08965517241379306
4,2,8,2,2,2,1,1,0.08171206225680938
4,2,8,2,2,2,2,1,0.08965517241379306
4,3,1,1,1,1,1,1,0.09486780715396581
4,3,1,1,1,1,2,1,0.09677419354838712
4,3,1,1,1,2,1,1,0.09486780715396581
4,3,1,1,1,2,2,1,0.09677419354838712
4,3,1,1,2,1,1,1,0.09486780715396581
4,3,1,1,2,1,2,1,0.09677419354838712
4,3,1,1,2,2,1,1,0.09486780715396581
4,3,1,1,2,2,2,1,0.09677419354838712
4,3,1,2,1,1,1,1,0.09486780715396581
4,3,1,2,1,1,2,1,0.09677419354838712
4,3,1,2,1,2,1,1,0.09486780715396581
4,3,1,2,1,2,2,1,0.09677419354838712
4,3,1,2,2,1,1,1,0.09486780715396581
4,3,1,2,2,1,2,1,0.09677419354838712
4,3,1,2,2,2,1,1,0.09486780715396581
4,3,1,2,2,2,2,1,0.09677419354838712
4,3,2,1,1,1,1,1,0.060194174757281504
4,3,2,1,1,1,2,1,0.056140350877192935
4,3,2,1,1,2,1,1,0.060194174757281504
4,3,2,1,1,2,2,1,0.056140350877192935
4,3,2,1,2,1,1,1,0.060194174757281504
4,3,2,1,2,1,2,1,0.056140350877192935
4,3,2,1,2,2,1,1,0.060194174757281504
4,3,2,1,2,2,2,1,0.056140350877192935
4,3,2,2,1,1,1,1,0.060194174757281504
4,3,2,2,1,1,2,1,0.056140350877192935
4,3,2,2,1,2,1,1,0.060194174757281504
4,3,2,2,1,2,2,1,0.056140350877192935
4,3,2,2,2,1,1,1,0.060194174757281504
4,3,2,2,2,1,2,1,0.056140350877192935
4,3,2,2,2,2,1,1,0.060194174757281504
4,3,2,2,2,2,2,1,0.056140350877192935
4,3,3,1,1,1,1,1,0.07986688851913482
4,3,3,1,1,1,2,1,0.08446866485013627
4,3,3,1,1,2,1,1,0.07986688851913482
4,3,3,1,1,2,2,1,0.08446866485013627
4,3,3,1,2,1,1,1,0.07986688851913482
4,3,3,1,2,1,2,1,0.08446866485013627
4,3,3,1,2,2,1,1,0.07986688851913482
4,3,3,1,2,2,2,1,0.08446866485013627
4,3,3,2,1,1,1,1,0.07986688851913482
4,3,3,2,1,1,2,1,0.08446866485013627
4,3,3,2,1,2,1,1,0.07986688851913482
4,3,3,2,1,2,2,1,0.08446866485013627
4,3,3,2,2,1,1,1,0.07986688851913482
4,3,3,2,2,1,2,1,0.08446866485013627
4,3,3,2,2,2,1,1,0.07986688851913482
4,3,3,2,2,2,2,1,0.08446866485013627
4,3,4,1,1,1,1,1,0.09090909090909094
4,3,4,1,1,1,2,1,0.10416666666666663
4,3,4,1,1,2,1,1,0.09090909090909094
4,3,4,1,1,2,2,1,0.10416666666666663
4,3,4,1,2,1,1,1,0.09090909090909094
4,3,4,1,2,1,2,1,0.10416666666666663
4,3,4,1,2,2,1,1,0.09090909090909094
4,3,4,1,2,2,2,1,0.10416666666666663
4,3,4,2,1,1,1,1,0.09090909090909094
4,3,4,2,1,1,2,1,0.10416666666666663
4,3,4,2,1,2,1,1,0.09090909090909094
4,3,4,2,1,2,2,1,0.10416666666666663
4,3,4,2,2,1,1,1,0.09090909090909094
4,3,4,2,2,1,2,1,0.10416666666666663
4,3,4,2,2,2,1,1,0.09090909090909094
4,3,4,2,2,2,2,1,0.10416666666666663
4,3,5,1,1,1,1,1,0.08365758754863817
4,3,5,1,1,1,2,1,0.09634551495016608
4,3,5,1,1,2,1,1,0.08365758754863817
4,3,5,1,1,2,2,1,0.09634551495016608
4,3,5,1,2,1,1,1,0.08365758754863817
4,3,5,1,2,1,2,1,0.09634551495016608
4,3,5,1,2,2,1,1,0.08365758754863817
4,3,5,1,2,2,2,1,0.09634551495016608
4,3,5,2,1,1,1,1,0.08365758754863817
4,3,5,2,1,1,2,1,0.09634551495016608
4,3,5,2,1,2,1,1,0.08365758754863817
4,3,5,2,1,2,2,1,0.09634551495016608
4,3,5,2,2,1,1,1,0.08365758754863817
4,3,5,2,2,1,2,1,0.09634551495016608
4,3,5,2,2,2,1,1,0.08365758754863817
4,3,5,2,2,2,2,1,0.09634551495016608
4,3,6,1,1,1,1,1,0.08949416342412453
4,3,6,1,1,1,2,1,0.10197368421052633
4,3,6,1,1,2,1,1,0.08949416342412453
4,3,6,1,1,2,2,1,0.10197368421052633
4,3,6,1,2,1,1,1,0.08949416342412453
4,3,6,1,2,1,2,1,0.10197368421052633
4,3,6,1,2,2,1,1,0.08949416342412453
4,3,6,1,2,2,2,1,0.10197368421052633
4,3,6,2,1,1,1,1,0.08949416342412453
4,3,6,2,1,1,2,1,0.10197368421052633
4,3,6,2,1,2,1,1,0.08949416342412453
4,3,6,2,1,2,2,1,0.10197368421052633
4,3,6,2,2,1,1,1,0.08949416342412453
4,3,6,2,2,1,2,1,0.10197368421052633
4,3,6,2,2,2,1,1,0.08949416342412453
4,3,6,2,2,2,2,1,0.10197368421052633
4,3,7,1,1,1,1,1,0.07587548638132291
4,3,7,1,1,1,2,1,0.08417508417508412
4,3,7,1,1,2,1,1,0.07587548638132291
4,3,7,1,1,2,2,1,0.08417508417508412
4,3,7,1,2,1,1,1,0.07587548638132291
4,3,7,1,2,1,2,1,0.08417508417508412
4,3,7,1,2,2,1,1,0.07587548638132291
4,3,7,1,2,2,2,1,0.08417508417508412
4,3,7,2,1,1,1,1,0.07587548638132291
4,3,7,2,1,1,2,1,0.08417508417508412
4,3,7,2,1,2,1,1,0.07587548638132291
4,3,7,2,1,2,2,1,0.08417508417508412
4,3,7,2,2,1,1,1,0.07587548638132291
4,3,7,2,2,1,2,1,0.08417508417508412
4,3,7,2,2,2,1,1,0.07587548638132291
4,3,7,2,2,2,2,1,0.08417508417508412
4,3,8,1,1,1,1,1,0.06420233463035019
4,3,8,1,1,1,2,1,0.059859154929577496
4,3,8,1,1,2,1,1,0.06420233463035019
4,3,8,1,1,2,2,1,0.059859154929577496
4,3,8,1,2,1,1,1,0.06420233463035019
4,3,8,1,2,1,2,1,0.059859154929577496
4,3,8,1,2,2,1,1,0.06420233463035019
4,3,8,1,2,2,2,1,0.059859154929577496
4,3,8,2,1,1,1,1,0.06420233463035019
4,3,8,2,1,1,2,1,0.059859154929577496
4,3,8,2,1,2,1,1,0.06420233463035019
4,3,8,2,1,2,2,1,0.059859154929577496
4,3,8,2,2,1,1,1,0.06420233463035019
4,3,8,2,2,1,2,1,0.059859154929577496
4,3,8,2,2,2,1,1,0.06420233463035019
4,3,8,2,2,2,2,1,0.059859154929577496
4,4,1,1,1,1,1,1,0.09486780715396581
4,4,1,1,1,1,2,1,0.09677419354838712
4,4,1,1,1,2,1,1,0.09486780715396581
4,4,1,1,1,2,2,1,0.09677419354838712
4,4,1,1,2,1,1,1,0.09486780715396581
4,4,1,1,2,1,2,1,0.09677419354838712
4,4,1,1,2,2,1,1,0.09486780715396581
4,4,1,1,2,2,2,1,0.09677419354838712
4,4,1,2,1,1,1,1,0.09486780715396581
4,4,1,2,1,1,2,1,0.09677419354838712
4,4,1,2,1,2,1,1,0.09486780715396581
4,4,1,2,1,2,2,1,0.09677419354838712
4,4,1,2,2,1,1,1,0.09486780715396581
4,4,1,2,2,1,2,1,0.09677419354838712
4,4,1,2,2,2,1,1,0.09486780715396581
4,4,1,2,2,2,2,1,0.09677419354838712
4,4,2,1,1,1,1,1,0.060194174757281504
4,4,2,1,1,1,2,1,0.056140350877192935
4,4,2,1,1,2,1,1,0.060194174757281504
4,4,2,1,1,2,2,1,0.056140350877192935
4,4,2,1,2,1,1,1,0.060194174757281504
4,4,2,1,2,1,2,1,0.056140350877192935
4,4,2,1,2,2,1,1,0.060194174757281504
4,4,2,1,2,2,2,1,0.056140350877192935
4,4,2,2,1,1,1,1,0.060194174757281504
4,4,2,2,1,1,2,1,0.056140350877192935
4,4,2,2,1,2,1,1,0.060194174757281504
4,4,2,2,1,2,2,1,0.056140350877192935
4,4,2,2,2,1,1,1,0.060194174757281504
4,4,2,2,2,1,2,1,0.056140350877192935
4,4,2,2,2,2,1,1,0.060194174757281504
4,4,2,2,2,2,2,1,0.056140350877192935
4,4,3,1,1,1,1,1,0.07986688851913482
4,4,3,1,1,1,2,1,0.08446866485013627
4,4,3,1,1,2,1,1,0.07986688851913482
4,4,3,1,1,2,2,1,0.08446866485013627
4,4,3,1,2,1,1,1,0.07986688851913482
4,4,3,1,2,1,2,1,0.08446866485013627
4,4,3,1,2,2,1,1,0.07986688851913482
4,4,3,1,2,2,2,1,0.08446866485013627
4,4,3,2,1,1,1,1,0.07986688851913482
4,4,3,2,1,1,2,1,0.08446866485013627
4,4,3,2,1,2,1,1,0.07986688851913482
4,4,3,2,1,2,2,1,0.08446866485013627
4,4,3,2,2,1,1,1,0.07986688851913482
4,4,3,2,2,1,2,1,0.08446866485013627
4,4,3,2,2,2,1,1,0.07986688851913482
4,4,3,2,2,2,2,1,0.08446866485013627
4,4,4,1,1,1,1,1,0.08949416342412453
4,4,4,1,1,1,2,1,0.1058394160583942
4,4,4,1,1,2,1,1,0.08949416342412453
4,4,4,1,1,2,2,1,0.1058394160583942
4,4,4,1,2,1,1,1,0.08949416342412453
4,4,4,1,2,1,2,1,0.1058394160583942
4,4,4,1,2,2,1,1,0.08949416342412453
4,4,4,1,2,2,2,1,0.1058394160583942
4,4,4,2,1,1,1,1,0.08949416342412453
4,4,4,2,1,1,2,1,0.1058394160583942
4,4,4,2,1,2,1,1,0.08949416342412453
4,4,4,2,1,2,2,1,0.1058394160583942
4,4,4,2,2,1,1,1,0.08949416342412453
4,4,4,2,2,1,2,1,0.1058394160583942
4,4,4,2,2,2,1,1,0.08949416342412453
4,4,4,2,2,2,2,1,0.1058394160583942
4,4,5,1,1,1,1,1,0.08171206225680938
4,4,5,1,1,1,2,1,0.09030100334448166
4,4,5,1,1,2,1,1,0.08171206225680938
4,4,5,1,1,2,2,1,0.09030100334448166
4,4,5,1,2,1,1,1,0.08171206225680938
4,4,5,1,2,1,2,1,0.09030100334448166
4,4,5,1,2,2,1,1,0.08171206225680938
4,4,5,1,2,2,2,1,0.09030100334448166
4,4,5,2,1,1,1,1,0.08171206225680938
4,4,5,2,1,1,2,1,0.09030100334448166
4,4,5,2,1,2,1,1,0.08171206225680938
4,4,5,2,1,2,2,1,0.09030100334448166
4,4,5,2,2,1,1,1,0.08171206225680938
4,4,5,2,2,1,2,1,0.09030100334448166
4,4,5,2,2,2,1,1,0.08171206225680938
4,4,5,2,2,2,2,1,0.09030100334448166
4,4,6,1,1,1,1,1,0.08171206225680938
4,4,6,1,1,1,2,1,0.09246575342465757
4,4,6,1,1,2,1,1,0.08171206225680938
4,4,6,1,1,2,2,1,0.09246575342465757
4,4,6,1,2,1,1,1,0.08171206225680938
4,4,6,1,2,1,2,1,0.09246575342465757
4,4,6,1,2,2,1,1,0.08171206225680938
4,4,6,1,2,2,2,1,0.09246575342465757
4,4,6,2,1,1,1,1,0.08171206225680938
4,4,6,2,1,1,2,1,0.09246575342465757
4,4,6,2,1,2,1,1,0.08171206225680938
4,4,6,2,1,2,2,1,0.09246575342465757
4,4,6,2,2,1,1,1,0.08171206225680938
4,4,6,2,2,1,2,1,0.09246575342465757
4,4,6,2,2,2,1,1,0.08171206225680938
4,4,6,2,2,2,2,1,0.09246575342465757
4,4,7,1,1,1,1,1,0.07003891050583655
4,4,7,1,1,1,2,1,0.07849829351535831
4,4,7,1,1,2,1,1,0.07003891050583655
4,4,7,1,1,2,2,1,0.07849829351535831
4,4,7,1,2,1,1,1,0.07003891050583655
4,4,7,1,2,1,2,1,0.07849829351535831
4,4,7,1,2,2,1,1,0.07003891050583655
4,4,7,1,2,2,2,1,0.07849829351535831
4,4,7,2,1,1,1,1,0.07003891050583655
4,4,7,2,1,1,2,1,0.07849829351535831
4,4,7,2,1,2,1,1,0.07003891050583655
4,4,7,2,1,2,2,1,0.07849829351535831
4,4,7,2,2,1,1,1,0.07003891050583655
4,4,7,2,2,1,2,1,0.07849829351535831
4,4,7,2,2,2,1,1,0.07003891050583655
4,4,7,2,2,2,2,1,0.07849829351535831
4,4,8,1,1,1,1,1,0.0778210116731517
4,4,8,1,1,1,2,1,0.08710801393728218
4,4,8,1,1,2,1,1,0.0778210116731517
4,4,8,1,1,2,2,1,0.08710801393728218
4,4,8,1,2,1,1,1,0.0778210116731517
4,4,8,1,2,1,2,1,0.08710801393728218
4,4,8,1,2,2,1,1,0.0778210116731517
4,4,8,1,2,2,2,1,0.08710801393728218
4,4,8,2,1,1,1,1,0.0778210116731517
4,4,8,2,1,1,2,1,0.08710801393728218
4,4,8,2,1,2,1,1,0.0778210116731517
4,4,8,2,1,2,2,1,0.08710801393728218
4,4,8,2,2,1,1,1,0.0778210116731517
4,4,8,2,2,1,2,1,0.08710801393728218
4,4,8,2,2,2,1,1,0.0778210116731517
4,4,8,2,2,2,2,1,0.08710801393728218
4,5,1,1,1,1,1,1,0.09486780715396581
4,5,1,1,1,1,2,1,0.09677419354838712
4,5,1,1,1,2,1,1,0.09486780715396581
4,5,1,1,1,2,2,1,0.09677419354838712
4,5,1,1,2,1,1,1,0.09486780715396581
4,5,1,1,2,1,2,1,0.09677419354838712
4,5,1,1,2,2,1,1,0.09486780715396581
4,5,1,1,2,2,2,1,0.09677419354838712
4,5,1,2,1,1,1,1,0.09486780715396581
4,5,1,2,1,1,2,1,0.09677419354838712
4,5,1,2,1,2,1,1,0.09486780715396581
4,5,1,2,1,2,2,1,0.09677419354838712
4,5,1,2,2,1,1,1,0.09486780715396581
4,5,1,2,2,1,2,1,0.09677419354838712
4,5,1,2,2,2,1,1,0.09486780715396581
4,5,1,2,2,2,2,1,0.09677419354838712
4,5,2,1,1,1,1,1,0.060194174757281504
4,5,2,1,1,1,2,1,0.056140350877192935
4,5,2,1,1,2,1,1,0.060194174757281504
4,5,2,1,1,2,2,1,0.056140350877192935
4,5,2,1,2,1,1,1,0.060194174757281504
4,5,2,1,2,1,2,1,0.056140350877192935
4,5,2,1,2,2,1,1,0.060194174757281504
4,5,2,1,2,2,2,1,0.056140350877192935
4,5,2,2,1,1,1,1,0.060194174757281504
4,5,2,2,1,1,2,1,0.056140350877192935
4,5,2,2,1,2,1,1,0.060194174757281504
4,5,2,2,1,2,2,1,0.056140350877192935
4,5,2,2,2,1,1,1,0.060194174757281504
4,5,2,2,2,1,2,1,0.056140350877192935
4,5,2,2,2,2,1,1,0.060194174757281504
4,5,2,2,2,2,2,1,0.056140350877192935
4,5,3,1,1,1,1,1,0.08108108108108103
4,5,3,1,1,1,2,1,0.08635097493036215
4,5,3,1,1,2,1,1,0.08108108108108103
4,5,3,1,1,2,2,1,0.08635097493036215
4,5,3,1,2,1,1,1,0.08108108108108103
4,5,3,1,2,1,2,1,0.08635097493036215
4,5,3,1,2,2,1,1,0.08108108108108103
4,5,3,1,2,2,2,1,0.08635097493036215
4,5,3,2,1,1,1,1,0.08108108108108103
4,5,3,2,1,1,2,1,0.08635097493036215
4,5,3,2,1,2,1,1,0.08108108108108103
4,5,3,2,1,2,2,1,0.08635097493036215
4,5,3,2,2,1,1,1,0.08108108108108103
4,5,3,2,2,1,2,1,0.08635097493036215
4,5,3,2,2,2,1,1,0.08108108108108103
4,5,3,2,2,2,2,1,0.08635097493036215
4,5,4,1,1,1,1,1,0.08754863813229574
4,5,4,1,1,1,2,1,0.1058394160583942
4,5,4,1,1,2,1,1,0.08754863813229574
4,5,4,1,1,2,2,1,0.1058394160583942
4,5,4,1,2,1,1,1,0.08754863813229574
4,5,4,1,2,1,2,1,0.1058394160583942
4,5,4,1,2,2,1,1,0.08754863813229574
4,5,4,1,2,2,2,1,0.1058394160583942
4,5,4,2,1,1,1,1,0.08754863813229574
4,5,4,2,1,1,2,1,0.1058394160583942
4,5,4,2,1,2,1,1,0.08754863813229574
4,5,4,2,1,2,2,1,0.1058394160583942
4,5,4,2,2,1,1,1,0.08754863813229574
4,5,4,2,2,1,2,1,0.1058394160583942
4,5,4,2,2,2,1,1,0.08754863813229574
4,5,4,2,2,2,2,1,0.1058394160583942
4,5,5,1,1,1,1,1,0.0797665369649806
4,5,5,1,1,1,2,1,0.08389261744966447
4,5,5,1,1,2,1,1,0.0797665369649806
4,5,5,1,1,2,2,1,0.08389261744966447
4,5,5,1,2,1,1,1,0.0797665369649806
4,5,5,1,2,1,2,1,0.08389261744966447
4,5,5,1,2,2,1,1,0.0797665369649806
4,5,5,1,2,2,2,1,0.08389261744966447
4,5,5,2,1,1,1,1,0.0797665369649806
4,5,5,2,1,1,2,1,0.08389261744966447
4,5,5,2,1,2,1,1,0.0797665369649806
4,5,5,2,1,2,2,1,0.08389261744966447
4,5,5,2,2,1,1,1,0.0797665369649806
4,5,5,2,2,1,2,1,0.08389261744966447
4,5,5,2,2,2,1,1,0.0797665369649806
4,5,5,2,2,2,2,1,0.08389261744966447
4,5,6,1,1,1,1,1,0.07392996108949412
4,5,6,1,1,1,2,1,0.08275862068965523
4,5,6,1,1,2,1,1,0.07392996108949412
4,5,6,1,1,2,2,1,0.08275862068965523
4,5,6,1,2,1,1,1,0.07392996108949412
4,5,6,1,2,1,2,1,0.08275862068965523
4,5,6,1,2,2,1,1,0.07392996108949412
4,5,6,1,2,2,2,1,0.08275862068965523
4,5,6,2,1,1,1,1,0.07392996108949412
4,5,6,2,1,1,2,1,0.08275862068965523
4,5,6,2,1,2,1,1,0.07392996108949412
4,5,6,2,1,2,2,1,0.08275862068965523
4,5,6,2,2,1,1,1,0.07392996108949412
4,5,6,2,2,1,2,1,0.08275862068965523
4,5,6,2,2,2,1,1,0.07392996108949412
4,5,6,2,2,2,2,1,0.08275862068965523
4,5,7,1,1,1,1,1,0.07543520309477758
4,5,7,1,1,1,2,1,0.08080808080808077
4,5,7,1,1,2,1,1,0.07543520309477758
4,5,7,1,1,2,2,1,0.08080808080808077
4,5,7,1,2,1,1,1,0.07543520309477758
4,5,7,1,2,1,2,1,0.08080808080808077
4,5,7,1,2,2,1,1,0.07543520309477758
4,5,7,1,2,2,2,1,0.08080808080808077
4,5,7,2,1,1,1,1,0.07543520309477758
4,5,7,2,1,1,2,1,0.08080808080808077
4,5,7,2,1,2,1,1,0.07543520309477758
4,5,7,2,1,2,2,1,0.08080808080808077
4,5,7,2,2,1,1,1,0.07543520309477758
4,5,7,2,2,1,2,1,0.08080808080808077
4,5,7,2,2,2,1,1,0.07543520309477758
4,5,7,2,2,2,2,1,0.08080808080808077
4,5,8,1,1,1,1,1,0.0778210116731517
4,5,8,1,1,1,2,1,0.08247422680412375
4,5,8,1,1,2,1,1,0.0778210116731517
4,5,8,1,1,2,2,1,0.08247422680412375
4,5,8,1,2,1,1,1,0.0778210116731517
4,5,8,1,2,1,2,1,0.08247422680412375
4,5,8,1,2,2,1,1,0.0778210116731517
4,5,8,1,2,2,2,1,0.08247422680412375
4,5,8,2,1,1,1,1,0.0778210116731517
4,5,8,2,1,1,2,1,0.08247422680412375
4,5,8,2,1,2,1,1,0.0778210116731517
4,5,8,2,1,2,2,1,0.08247422680412375
4,5,8,2,2,1,1,1,0.0778210116731517
4,5,8,2,2,1,2,1,0.08247422680412375
4,5,8,2,2,2,1,1,0.0778210116731517
4,5,8,2,2,2,2,1,0.08247422680412375
5,1,1,1,1,1,1,1,0.09486780715396581
5,1,1,1,1,1,2,1,0.09677419354838712
5,1,1,1,1,2,1,1,0.09486780715396581
5,1,1,1,1,2,2,1,0.09677419354838712
5,1,1,1,2,1,1,1,0.09486780715396581
5,1,1,1,2,1,2,1,0.09677419354838712
5,1,1,1,2,2,1,1,0.09486780715396581
5,1,1,1,2,2,2,1,0.09677419354838712
5,1,1,2,1,1,1,1,0.09486780715396581
5,1,1,2,1,1,2,1,0.09677419354838712
5,1,1,2,1,2,1,1,0.09486780715396581
5,1,1,2,1,2,2,1,0.09677419354838712
5,1,1,2,2,1,1,1,0.09486780715396581
5,1,1,2,2,1,2,1,0.09677419354838712
5,1,1,2,2,2,1,1,0.09486780715396581
5,1,1,2,2,2,2,1,0.09677419354838712
5,1,2,1,1,1,1,1,0.060194174757281504
5,1,2,1,1,1,2,1,0.056140350877192935
5,1,2,1,1,2,1,1,0.060194174757281504
5,1,2,1,1,2,2,1,0.056140350877192935
5,1,2,1,2,1,1,1,0.060194174757281504
5,1,2,1,2,1,2,1,0.056140350877192935
5,1,2,1,2,2,1,1,0.060194174757281504
5,1,2,1,2,2,2,1,0.056140350877192935
5,1,2,2,1,1,1,1,0.060194174757281504
5,1,2,2,1,1,2,1,0.056140350877192935
5,1,2,2,1,2,1,1,0.060194174757281504
