sampling,invalid_value,missing_value,floating_point,unit_converter,distribution_shape,multicollinearity,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,diff_sensitive_attr,ratio_sensitive_attr,cov,class_imbalance_ratio,corr_Workclass,ot_Workclass,corr_Education,ot_Education,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Country,ot_Country,corr_Age,ot_Age,corr_fnlwgt,ot_fnlwgt,corr_Education_Num,ot_Education_Num,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,utility_sp
2,4,9,3,1,2,2,3,8,2,1,2,1,1,0.20475020475020475,0.20475020475020475,0.19303,1.94648,0.04328713492067353,3.2387914230019494,196.32,0.31,501.85,0.28,886.21,0.21,521.84,0.41,903.8,0.35,38.05,0.13,200.47,0.34,67.1,0.09,444.68,0.38,358.57,0.27,162.92,0.28,568.67,0.09,495.31,0.12,25.23,0.34,0.1760784219398059
4,3,5,1,1,3,2,3,2,2,1,1,1,1,0.1774580335731415,0.1774580335731415,0.20036,1.05608,0.05005903300416285,4.038064516129032,204.8,0.27,775.97,0.24,1770.22,0.24,810.33,0.51,1817.68,0.71,74.51,0.11,490.99,1.0,60.46,0.03,457.54,0.22,1151.47,0.25,428.29,0.24,114.75,0.05,869.56,0.1,441.22,0.26,0.14835820766194702
3,3,9,4,1,4,1,5,4,2,2,2,2,1,0.14676082284310715,0.14676082284310715,0.20086,1.96756,0.044899193439030594,3.3651452282157677,3457.04,0.25,55.2,0.31,220.58,0.34,276.45,0.29,2458.7,0.29,479.98,0.2,291.32,0.41,481.79,0.36,22.24,0.14,106.26,0.34,473.21,0.08,482.45,0.15,1417.92,0.32,52.14,0.09,0.1607827673890734
1,1,6,3,1,4,1,5,2,1,2,2,2,1,0.13531109882685338,0.13531109882685338,0.2146,2.49255,0.043856393224377996,3.174145299145299,22843.77,0.24,345.51,0.27,489.78,0.3,1295.3,0.24,13728.28,0.24,2435.66,0.18,1316.83,0.41,2490.9,0.3,87.98,0.09,604.31,0.29,3107.84,0.06,2408.87,0.1,7954.2,0.31,95.56,0.05,0.19602104375245344
3,4,5,4,2,5,2,1,6,2,1,2,1,1,0.19649984648449492,0.19649984648449492,0.19194,1.99164,0.04272846185933788,3.285928143712575,74.38,0.0,361.7,0.0,588.54,0.0,346.13,0.0,591.59,0.0,23.0,0.0,130.15,0.0,49.05,0.0,104125.27,0.52,47740.22,0.25,22311.38,0.29,30528.35,0.09,57387.17,0.05,32411.78,0.33,0.0837058576502076
4,4,2,3,1,3,2,2,2,1,1,1,1,1,0.18160855930640105,0.18160855930640105,0.20405,1.03997,0.05099992993582433,4.171523178807947,200.28,0.26,781.25,0.23,1777.68,0.23,800.47,0.51,1827.6,0.71,66.65,0.12,519.64,1.0,67.23,0.04,437.68,0.55,200.13,0.23,120.26,0.23,1507.41,0.04,1091.86,0.09,81.75,0.32,0.18836495296230762
2,1,3,1,2,5,1,5,4,2,1,1,2,1,0.16912366912366913,0.16912366912366913,0.20734,1.95342,0.04644736943001606,3.1537433155080214,4812.0,0.27,128.6,0.3,124.9,0.34,364.12,0.28,1362.74,0.28,663.07,0.2,355.38,0.41,695.35,0.35,30.5,0.14,162.51,0.34,263.35,0.09,1080.67,0.13,381.0,0.32,45.28,0.09,0.18247111283801912
1,4,4,2,1,4,1,4,7,2,2,2,2,1,0.1456298753147841,0.1456298753147841,0.19934,1.93444,0.0447856232570862,3.1247942951179373,12305.95,0.43,546.44,0.31,1362.44,0.26,1951.95,0.29,22878.36,0.29,2595.4,0.19,1837.42,0.41,3262.04,0.33,187.05,0.15,729.91,0.34,3568.76,0.07,3417.85,0.04,11740.68,0.26,154.08,0.09,0.18267575293868735
2,2,8,2,2,1,1,2,4,2,2,1,1,1,0.11752661752661753,0.11752661752661753,0.20926,1.94381,0.04695070563389604,3.228247162673392,150.84,0.43,128.44,0.3,183.7,0.26,394.02,0.5,154.24,0.28,711.23,0.21,418.96,0.4,729.36,0.34,31.71,0.13,181.22,0.34,227.69,0.07,171.52,0.1,168.4,0.3,64.57,0.1,0.17856754804012775
3,1,8,4,1,2,1,2,1,2,1,2,2,1,0.1697881486030089,0.1697881486030089,0.18945,2.02854,0.04191358213572951,3.274820143884892,138.63,0.35,80.73,0.32,134.01,0.36,380.56,0.3,142.02,0.3,604.45,0.21,372.38,0.41,606.99,0.34,23.35,0.14,130.54,0.33,131.63,0.09,138.31,0.15,144.12,0.33,55.56,0.1,0.1744297430065721
1,4,1,4,2,4,2,3,3,1,2,1,2,1,0.14922699849170437,0.14922699849170437,0.16696,2.02978,0.03692833326764951,3.5798090040927693,0.0,1.0,228.19,0.39,688.79,0.23,244.66,0.46,701.07,0.3,0.0,1.0,120.26,0.33,0.0,1.0,428.18,0.46,348.54,0.29,56.43,0.15,937.48,1.0,937.48,1.0,45.78,0.28,0.11325129660514982
2,4,8,2,1,4,1,1,3,2,1,1,2,1,0.13267813267813267,0.13267813267813267,0.17599,1.98369,0.03923162576032648,3.708910891089109,78833.4,0.46,78.19,0.0,39324.02,0.26,185.16,0.0,79135.11,0.23,480.88,0.0,187.81,0.0,481.86,0.0,21.23,0.0,97.07,0.0,640.89,1.0,640.89,1.0,356884.29,0.34,42.52,0.0,0.04933586337760911
1,1,4,1,1,1,1,5,1,2,2,2,2,1,0.1257293778023463,0.1257293778023463,0.19098,2.00332,0.042419081225051385,3.233229329173167,26240.44,0.33,571.82,0.31,787.72,0.37,2114.19,0.29,10548.83,0.29,2653.0,0.19,1967.01,0.41,3391.25,0.34,161.44,0.14,729.93,0.33,4442.92,0.08,84.38,0.14,2274.14,0.35,167.77,0.1,0.17123586298831736
2,4,1,1,2,1,1,1,1,1,2,2,1,1,0.13402061855670103,0.13402061855670103,0.17367,1.88119,0.03936855670103087,3.409090909090909,24697.62,0.48,117.97,0.0,10582.4,0.26,322.78,0.0,47795.02,0.28,652.5,0.0,357.07,0.0,662.34,0.0,32.29,0.0,123.77,0.0,161.72,0.08,146.35,0.05,34725.36,0.32,63.57,0.0,0.04380595954332275
4,1,7,4,2,3,1,2,7,1,1,2,2,1,0.1720162331673123,0.1720162331673123,0.19336,0.96563,0.048330300875975875,3.899946780202235,366.56,0.3,314.68,0.3,336.04,0.27,1131.75,0.28,283.62,0.28,2074.41,0.26,1049.69,0.51,2142.65,0.71,107.17,0.16,528.45,1.0,322.89,0.08,365.55,0.14,341.19,0.29,104.77,0.09,0.1743090113667066
1,1,2,1,2,1,2,1,8,2,1,1,1,1,0.13911921872120878,0.13911921872120878,0.17639,1.93108,0.039651876289373854,3.6677790137189468,406.61,0.0,1540.39,0.0,2427.25,0.0,1487.88,0.0,2501.77,0.0,129.45,0.0,521.98,0.0,159.42,0.0,1298.04,0.32,27659.63,0.38,181164.3,0.29,149.07,0.04,121.79,0.06,133239.31,0.29,0.01907840864526666
1,3,1,3,1,1,2,3,6,1,2,2,1,1,0.1347938847938848,0.1347938847938848,0.19847,1.98297,0.044231721165687576,3.3639230526647745,488.59,0.3,1714.07,0.29,2911.59,0.21,1634.21,0.41,2993.82,0.34,138.58,0.14,686.53,0.34,149.38,0.09,1528.21,0.26,715.55,0.39,621.18,0.29,234.75,0.07,95.18,0.13,55.83,0.32,0.08985767757683626
4,3,4,4,2,2,2,1,2,1,1,2,2,1,0.1710016602102933,0.1710016602102933,0.21067,1.06697,0.05261795364840538,4.262742718446602,225.01,0.0,831.64,0.0,1564.3,0.0,876.43,0.0,2085.46,0.0,84.67,0.0,623.21,0.0,71.66,0.0,14815.99,0.32,44184.21,0.34,112737.52,0.23,1522.3,0.03,162.48,0.1,101517.84,0.27,0.12393095693208354
3,1,5,2,1,2,1,5,5,1,1,2,1,1,0.1697881486030089,0.1697881486030089,0.19392,1.99442,0.04314957907425518,3.2318611987381702,92.65,0.33,70.64,0.31,103.25,0.33,331.77,0.3,1080.63,0.3,567.48,0.21,346.3,0.41,565.96,0.34,22.04,0.15,123.28,0.33,200.85,0.1,46.24,0.14,402.82,0.29,46.57,0.09,0.17074581301462946
2,3,2,3,2,3,1,2,1,2,1,1,2,1,0.1631859131859132,0.1631859131859132,0.19226,1.95238,0.043073055244042806,3.2531400966183575,213.37,0.3,194.62,0.31,203.06,0.29,494.5,0.28,211.44,0.28,886.77,0.21,519.41,0.41,905.36,0.35,38.83,0.13,201.59,0.34,202.17,0.09,196.92,0.13,210.23,0.25,66.87,0.09,0.1650390145752564
1,2,9,1,1,2,2,2,8,1,2,2,1,1,0.19231005466494688,0.19231005466494688,0.19473,1.97169,0.043481487551640205,3.2374591867022855,497.63,0.31,1836.55,0.29,2957.09,0.21,1748.41,0.41,3031.91,0.34,145.87,0.14,669.31,0.34,151.57,0.09,686.02,0.44,751.22,0.26,666.75,0.29,731.23,0.08,727.23,0.1,771.44,0.32,0.1844404543229741
1,1,3,2,2,2,2,2,3,1,1,2,1,1,0.1741907745224495,0.1741907745224495,0.17324,2.09482,0.03789812502007079,3.528281750266809,0.0,1.0,315.88,0.41,863.64,0.22,315.63,0.46,882.26,0.29,0.0,1.0,160.85,0.32,0.0,1.0,478.67,0.4,226.38,0.36,117.98,0.17,6621.08,1.0,303.51,1.0,212.69,0.28,0.11805424339024236
2,4,6,1,2,1,1,3,6,1,2,1,2,1,0.12182637182637182,0.12182637182637182,0.19427,1.90909,0.04383565761000238,3.3423799582463465,161.49,0.39,189.18,0.31,95.92,0.28,456.15,0.28,203.17,0.28,894.62,0.21,479.24,0.42,915.93,0.35,38.39,0.13,198.72,0.34,174.36,0.07,168.84,0.05,25.57,0.3,57.64,0.08,0.13752913752913754
1,2,6,2,2,4,2,2,7,2,1,2,2,1,0.15932682267673975,0.15932682267673975,0.19643,1.97368,0.04384490843427241,3.195129195129195,499.62,0.31,1837.98,0.29,2920.15,0.21,1735.62,0.41,2993.89,0.34,144.09,0.14,668.93,0.34,159.84,0.09,671.86,0.34,798.89,0.28,654.2,0.29,702.5,0.08,785.06,0.05,714.56,0.32,0.18047438596491228
4,3,7,4,1,4,1,2,8,1,2,1,1,1,0.13392363032650803,0.13392363032650803,0.1963,0.98897,0.04907770410282379,3.905857740585774,356.37,0.25,303.45,0.31,387.2,0.37,1142.26,0.28,308.28,0.28,2116.14,0.26,1068.21,0.51,2182.54,0.71,102.75,0.16,555.55,1.0,333.69,0.07,411.43,0.14,371.92,0.25,96.43,0.09,0.1684199404385203
1,3,5,3,1,2,1,2,8,1,2,1,2,1,0.16362631288004423,0.16362631288004423,0.19625,1.98485,0.04372507106143031,3.2192799761975603,702.08,0.28,498.46,0.31,762.8,0.36,1843.4,0.29,634.1,0.29,2940.17,0.21,1742.11,0.53,3010.61,0.34,140.72,0.14,671.8,0.34,706.52,0.08,754.93,0.14,794.62,0.33,143.58,0.09,0.18420422959457328
4,2,2,3,1,5,2,4,6,2,2,1,2,1,0.2085408596199963,0.2085408596199963,0.19719,1.00136,0.04930180903784259,3.764262648008611,321.86,0.3,1070.43,0.28,2004.23,0.25,1013.75,0.51,2063.93,0.71,111.37,0.16,517.66,1.0,89.95,0.09,13352.1,0.42,2285.34,0.26,4953.85,0.28,47525.53,0.08,34484.22,0.14,1430.75,0.29,0.18442712096250502
2,1,7,3,2,2,1,3,4,2,1,2,1,1,0.16543816543816545,0.16543816543816545,0.20329,1.92796,0.04573196216746648,3.1482381530984203,143.75,0.35,147.62,0.32,483.04,0.33,377.15,0.28,108.99,0.28,737.47,0.21,421.6,0.41,761.25,0.35,31.67,0.14,172.33,0.34,498.35,0.08,36.53,0.14,14.66,0.33,67.85,0.09,0.1961781923173181
1,4,5,3,2,2,2,2,8,1,1,1,2,1,0.19138873533566733,0.1916958417787605,0.19686,1.9748,0.043934096732839954,3.2213356973995273,503.41,0.31,1849.01,0.29,2963.21,0.21,1746.68,0.41,3038.89,0.34,145.48,0.14,682.32,0.34,146.94,0.09,678.74,0.57,754.41,0.28,663.46,0.29,724.45,0.08,718.55,0.04,768.71,0.33,0.18890132995395476
3,2,8,3,2,4,1,1,6,1,2,1,1,1,0.14676082284310715,0.14676082284310715,0.18676,2.02561,0.041338919320570676,3.334862385321101,76317.33,0.49,73.25,0.0,41558.2,0.24,355.57,0.0,63557.6,0.29,588.6,0.0,348.45,0.0,589.14,0.0,23.35,0.0,122.23,0.0,228.96,0.09,147.96,0.09,79876.86,0.25,51.86,0.0,0.10713068747308012
3,3,8,3,1,5,1,1,8,1,2,1,2,1,0.16948111759287687,0.16948111759287687,0.19338,2.00674,0.04294064233127974,3.2816,40225.8,0.23,69.52,0.0,13836.05,0.39,336.16,0.0,20718.86,0.29,549.0,0.0,327.56,0.0,551.85,0.0,22.49,0.0,123.01,0.0,23772.83,0.1,19958.64,0.13,28166.79,0.35,44.08,0.0,0.09950174264252551
1,1,4,2,2,4,1,5,4,2,2,1,2,1,0.13488114980652294,0.13488114980652294,0.19937,2.00343,0.04428315017389793,3.1794495412844035,18075.42,0.33,405.6,0.31,413.06,0.32,1525.76,0.29,12678.75,0.29,1938.2,0.18,1441.84,0.41,2448.45,0.34,131.27,0.15,551.28,0.33,2771.07,0.08,1887.99,0.14,7112.46,0.3,137.18,0.1,0.17976900997451248
2,2,3,3,1,1,1,1,7,2,1,1,1,1,0.11650286650286651,0.11650286650286651,0.16807,1.88235,0.038090437788018405,3.8461538461538463,33396.65,0.49,172.68,0.0,15241.45,0.34,417.7,0.0,60674.91,0.28,766.24,0.0,418.43,0.0,778.81,0.0,32.0,0.0,154.09,0.0,62.29,0.02,68.87,0.02,41160.18,0.33,68.61,0.0,0.02096949891067538
2,4,1,1,2,3,1,3,6,1,1,2,2,1,0.15932521087160262,0.15932521087160262,0.17259,1.81793,0.039525609174845926,3.4126074498567336,321.67,0.46,117.59,0.31,494.3,0.22,341.22,0.28,294.73,0.28,643.05,0.22,345.83,0.42,651.46,0.35,31.51,0.13,118.86,0.35,105.89,0.08,8.95,0.04,123.11,0.26,61.66,0.07,0.15395864519191765
4,1,3,1,2,3,1,4,4,1,2,1,1,1,0.1720162331673123,0.1720162331673123,0.19508,0.97914,0.048770645875323,3.7833806818181817,12436.83,0.3,220.64,0.3,14263.06,0.25,877.12,0.28,15306.53,0.28,1485.5,0.25,776.86,0.51,1550.82,0.71,82.92,0.16,386.28,1.0,677.72,0.08,8080.29,0.14,13244.63,0.29,83.47,0.1,0.1395316575057881
2,4,2,2,2,1,1,3,5,2,1,2,1,1,0.12407862407862408,0.12407862407862408,0.19403,1.91127,0.0437656438186,3.3978723404255318,333.9,0.44,190.45,0.31,180.6,0.33,435.03,0.27,193.6,0.27,854.74,0.21,475.42,0.42,878.25,0.35,35.33,0.13,198.68,0.34,181.86,0.07,184.23,0.13,25.84,0.3,58.1,0.09,0.13489522247708802
1,2,3,2,1,3,1,5,8,1,2,2,2,1,0.1558872305140962,0.1558872305140962,0.19737,1.94447,0.04426942518833204,3.1826634673065386,2870.89,0.49,488.59,0.3,6868.9,0.24,1799.8,0.29,21102.64,0.29,2866.3,0.21,1688.53,0.41,2940.49,0.33,153.12,0.14,668.63,0.34,1954.1,0.07,2784.38,0.04,20160.51,0.25,154.28,0.09,0.1842699002958328
1,2,4,1,1,4,1,5,6,1,2,1,2,1,0.1456298753147841,0.1456298753147841,0.19721,1.9623,0.044102449644517476,3.1160175534832693,1081.88,0.52,538.73,0.31,256.6,0.28,1970.85,0.29,16343.25,0.29,2532.54,0.19,1827.56,0.41,3234.83,0.33,174.85,0.15,708.52,0.34,3536.85,0.07,3376.79,0.04,9230.62,0.25,164.34,0.1,0.1837496579205389
4,3,1,1,1,1,1,4,2,1,2,1,1,1,0.13072431103370558,0.13072431103370558,0.21033,1.07852,0.052513460456514074,4.090612777053455,2275.28,0.23,199.1,0.26,165.29,0.41,738.56,0.22,8772.43,0.22,1810.54,0.24,808.39,0.51,1859.81,0.71,72.28,0.11,545.0,1.0,1836.45,0.06,1946.77,0.11,1909.32,0.27,70.1,0.04,0.16619684059318296
4,3,9,2,2,2,1,1,7,1,1,1,1,1,0.1723851687880465,0.1723851687880465,0.19556,0.99642,0.048895990405948504,3.9145077720207255,15339.81,0.33,297.29,0.0,46445.53,0.37,1144.95,0.0,99351.86,0.28,2093.66,0.0,1062.14,0.0,2165.09,0.0,95.04,0.0,558.34,0.0,1112.62,0.08,149.47,0.14,97951.79,0.27,108.37,0.0,0.11167115152507862
2,2,3,4,2,5,2,4,7,1,2,1,2,1,0.16891891891891891,0.16891891891891891,0.19242,1.82126,0.044038320429324894,3.3003095975232197,170.3,0.3,486.29,0.28,875.11,0.21,491.37,0.41,892.34,0.35,42.04,0.13,196.73,0.35,49.5,0.08,5252.14,0.49,1324.59,0.27,1988.41,0.28,22197.68,0.08,27000.03,0.04,564.91,0.33,0.17336885528537954
1,1,8,2,1,4,1,3,6,2,1,1,2,1,0.13531109882685338,0.13531109882685338,0.19489,1.98235,0.043438773432236344,3.3015337423312885,1525.84,0.26,489.21,0.31,2117.46,0.34,1784.3,0.29,927.99,0.29,2889.16,0.21,1677.73,0.41,2960.08,0.34,133.38,0.14,664.18,0.34,705.75,0.07,789.82,0.14,266.44,0.32,161.75,0.09,0.15525543392524235
