,blocking threshold,match threshold,precision,recall,f-score,acc
7766,0.82,0.66,0.99733,0.16772,0.28715,0.16839
7767,0.82,0.67,0.9973,0.16637,0.28517,0.16704
7768,0.82,0.68,0.9973,0.16592,0.28451,0.16659
7769,0.82,0.69,0.9973,0.16592,0.28451,0.16659
7770,0.82,0.7,1.0,0.16547,0.28395,0.16659
7771,0.82,0.71,1.0,0.16547,0.28395,0.16659
7772,0.82,0.72,1.0,0.16547,0.28395,0.16659
7773,0.82,0.73,1.0,0.16547,0.28395,0.16659
7774,0.82,0.74,1.0,0.16457,0.28263,0.16569
7775,0.82,0.75,1.0,0.16457,0.28263,0.16569
7776,0.82,0.76,1.0,0.16367,0.2813,0.1648
7777,0.82,0.77,1.0,0.16322,0.28063,0.16435
7778,0.82,0.78,1.0,0.16007,0.27597,0.1612
7779,0.82,0.79,1.0,0.15917,0.27463,0.16031
7780,0.82,0.8,1.0,0.15872,0.27396,0.15986
7781,0.82,0.81,1.0,0.15647,0.2706,0.15761
7782,0.82,0.82,1.0,0.15468,0.26792,0.15581
7783,0.82,0.83,1.0,0.15468,0.26792,0.15581
7784,0.82,0.84,1.0,0.14973,0.26046,0.15088
7785,0.82,0.85,1.0,0.14793,0.25773,0.14908
7786,0.82,0.86,1.0,0.14568,0.25431,0.14683
7787,0.82,0.87,1.0,0.14119,0.24744,0.14234
7788,0.82,0.88,1.0,0.13849,0.24329,0.13965
7789,0.82,0.89,1.0,0.13085,0.23142,0.13202
7790,0.82,0.9,1.0,0.12995,0.23001,0.13112
7791,0.82,0.91,1.0,0.125,0.22222,0.12618
7792,0.82,0.92,1.0,0.12095,0.2158,0.12214
7793,0.82,0.93,1.0,0.11601,0.2079,0.1172
7794,0.82,0.94,1.0,0.11016,0.19846,0.11136
7795,0.82,0.95,1.0,0.10656,0.1926,0.10777
7796,0.82,0.96,1.0,0.10207,0.18523,0.10328
7797,0.82,0.97,1.0,0.09847,0.17929,0.09969
7798,0.82,0.98,1.0,0.09487,0.1733,0.09609
7799,0.82,0.99,1.0,0.09487,0.1733,0.09609
7800,0.83,0.0,0.99438,0.15917,0.27441,0.15903
7801,0.83,0.01,0.99438,0.15917,0.27441,0.15903
7802,0.83,0.02,0.99438,0.15917,0.27441,0.15903
7803,0.83,0.03,0.99438,0.15917,0.27441,0.15903
7804,0.83,0.04,0.99718,0.15917,0.27452,0.15948
7805,0.83,0.05,0.99718,0.15917,0.27452,0.15948
7806,0.83,0.06,0.99718,0.15917,0.27452,0.15948
7807,0.83,0.07,0.99718,0.15917,0.27452,0.15948
7808,0.83,0.08,0.99718,0.15917,0.27452,0.15948
7809,0.83,0.09,0.99718,0.15917,0.27452,0.15948
7810,0.83,0.1,0.99718,0.15917,0.27452,0.15948
7811,0.83,0.11,0.99718,0.15917,0.27452,0.15948
7812,0.83,0.12,0.99718,0.15917,0.27452,0.15948
7813,0.83,0.13,0.99718,0.15917,0.27452,0.15948
7814,0.83,0.14,0.99718,0.15917,0.27452,0.15948
7815,0.83,0.15,0.99718,0.15917,0.27452,0.15948
7816,0.83,0.16,0.99718,0.15917,0.27452,0.15948
7817,0.83,0.17,0.99718,0.15917,0.27452,0.15948
7818,0.83,0.18,0.99718,0.15917,0.27452,0.15948
7819,0.83,0.19,0.99718,0.15917,0.27452,0.15948
7820,0.83,0.2,0.99718,0.15917,0.27452,0.15948
7821,0.83,0.21,0.99718,0.15917,0.27452,0.15948
7822,0.83,0.22,0.99718,0.15917,0.27452,0.15948
7823,0.83,0.23,0.99718,0.15917,0.27452,0.15948
7824,0.83,0.24,0.99718,0.15917,0.27452,0.15948
7825,0.83,0.25,0.99718,0.15917,0.27452,0.15948
7826,0.83,0.26,0.99718,0.15917,0.27452,0.15948
7827,0.83,0.27,0.99718,0.15917,0.27452,0.15948
7828,0.83,0.28,0.99718,0.15917,0.27452,0.15948
7829,0.83,0.29,0.99718,0.15917,0.27452,0.15948
7830,0.83,0.3,0.99718,0.15917,0.27452,0.15948
7831,0.83,0.31,0.99718,0.15917,0.27452,0.15948
7832,0.83,0.32,0.99718,0.15917,0.27452,0.15948
7833,0.83,0.33,0.99718,0.15917,0.27452,0.15948
7834,0.83,0.34,0.99718,0.15917,0.27452,0.15948
7835,0.83,0.35,0.99718,0.15917,0.27452,0.15948
7836,0.83,0.36,0.99718,0.15917,0.27452,0.15948
7837,0.83,0.37,0.99718,0.15917,0.27452,0.15948
7838,0.83,0.38,0.99718,0.15917,0.27452,0.15948
7839,0.83,0.39,0.99718,0.15917,0.27452,0.15948
7840,0.83,0.4,0.99718,0.15917,0.27452,0.15948
7841,0.83,0.41,0.99718,0.15917,0.27452,0.15948
7842,0.83,0.42,0.99718,0.15917,0.27452,0.15948
7843,0.83,0.43,0.99718,0.15917,0.27452,0.15948
7844,0.83,0.44,0.99718,0.15917,0.27452,0.15948
7845,0.83,0.45,0.99718,0.15917,0.27452,0.15948
7846,0.83,0.46,0.99718,0.15917,0.27452,0.15948
7847,0.83,0.47,0.99718,0.15917,0.27452,0.15948
7848,0.83,0.48,0.99718,0.15917,0.27452,0.15948
7849,0.83,0.49,0.99718,0.15917,0.27452,0.15948
7850,0.83,0.5,0.99718,0.15917,0.27452,0.15948
7851,0.83,0.51,0.99718,0.15917,0.27452,0.15948
7852,0.83,0.52,0.99718,0.15917,0.27452,0.15948
7853,0.83,0.53,0.99718,0.15917,0.27452,0.15948
7854,0.83,0.54,0.99718,0.15917,0.27452,0.15948
7855,0.83,0.55,0.99718,0.15917,0.27452,0.15948
7856,0.83,0.56,0.99718,0.15917,0.27452,0.15948
7857,0.83,0.57,0.99718,0.15872,0.27385,0.15903
7858,0.83,0.58,0.99718,0.15872,0.27385,0.15903
7859,0.83,0.59,0.99718,0.15872,0.27385,0.15903
7860,0.83,0.6,0.99718,0.15872,0.27385,0.15903
7861,0.83,0.61,0.99718,0.15872,0.27385,0.15903
7862,0.83,0.62,0.99718,0.15872,0.27385,0.15903
7863,0.83,0.63,0.99718,0.15872,0.27385,0.15903
7864,0.83,0.64,0.99718,0.15872,0.27385,0.15903
7865,0.83,0.65,0.99717,0.15827,0.27318,0.15858
7866,0.83,0.66,0.99717,0.15827,0.27318,0.15858
7867,0.83,0.67,0.99714,0.15692,0.27117,0.15723
7868,0.83,0.68,0.99713,0.15647,0.27049,0.15678
7869,0.83,0.69,0.99713,0.15647,0.27049,0.15678
7870,0.83,0.7,1.0,0.15603,0.26994,0.15678
7871,0.83,0.71,1.0,0.15603,0.26994,0.15678
7872,0.83,0.72,1.0,0.15603,0.26994,0.15678
7873,0.83,0.73,1.0,0.15603,0.26994,0.15678
7874,0.83,0.74,1.0,0.15513,0.26859,0.15588
7875,0.83,0.75,1.0,0.15513,0.26859,0.15588
7876,0.83,0.76,1.0,0.15423,0.26724,0.15499
7877,0.83,0.77,1.0,0.15378,0.26657,0.15454
7878,0.83,0.78,1.0,0.15108,0.2625,0.15184
7879,0.83,0.79,1.0,0.15018,0.26114,0.15094
7880,0.83,0.8,1.0,0.14973,0.26046,0.15049
7881,0.83,0.81,1.0,0.14793,0.25773,0.1487
7882,0.83,0.82,1.0,0.14613,0.255,0.1469
7883,0.83,0.83,1.0,0.14613,0.255,0.1469
7884,0.83,0.84,1.0,0.14119,0.24744,0.14196
7885,0.83,0.85,1.0,0.13939,0.24467,0.14016
7886,0.83,0.86,1.0,0.13759,0.2419,0.13836
7887,0.83,0.87,1.0,0.13309,0.23492,0.13387
7888,0.83,0.88,1.0,0.13174,0.23281,0.13252
7889,0.83,0.89,1.0,0.1241,0.2208,0.12489
7890,0.83,0.9,1.0,0.1232,0.21937,0.12399
7891,0.83,0.91,1.0,0.1196,0.21365,0.1204
7892,0.83,0.92,1.0,0.11556,0.20718,0.11635
7893,0.83,0.93,1.0,0.11061,0.19919,0.11141
7894,0.83,0.94,1.0,0.10522,0.19041,0.10602
7895,0.83,0.95,1.0,0.10207,0.18523,0.10288
7896,0.83,0.96,1.0,0.09802,0.17854,0.09883
7897,0.83,0.97,1.0,0.09442,0.17255,0.09524
7898,0.83,0.98,1.0,0.09083,0.16653,0.09164
7899,0.83,0.99,1.0,0.09083,0.16653,0.09164
7900,0.84,0.0,0.9941,0.15153,0.26297,0.15139
7901,0.84,0.01,0.9941,0.15153,0.26297,0.15139
7902,0.84,0.02,0.9941,0.15153,0.26297,0.15139
7903,0.84,0.03,0.9941,0.15153,0.26297,0.15139
7904,0.84,0.04,0.99704,0.15153,0.26308,0.15184
7905,0.84,0.05,0.99704,0.15153,0.26308,0.15184
7906,0.84,0.06,0.99704,0.15153,0.26308,0.15184
7907,0.84,0.07,0.99704,0.15153,0.26308,0.15184
7908,0.84,0.08,0.99704,0.15153,0.26308,0.15184
7909,0.84,0.09,0.99704,0.15153,0.26308,0.15184
7910,0.84,0.1,0.99704,0.15153,0.26308,0.15184
7911,0.84,0.11,0.99704,0.15153,0.26308,0.15184
7912,0.84,0.12,0.99704,0.15153,0.26308,0.15184
7913,0.84,0.13,0.99704,0.15153,0.26308,0.15184
7914,0.84,0.14,0.99704,0.15153,0.26308,0.15184
7915,0.84,0.15,0.99704,0.15153,0.26308,0.15184
7916,0.84,0.16,0.99704,0.15153,0.26308,0.15184
7917,0.84,0.17,0.99704,0.15153,0.26308,0.15184
7918,0.84,0.18,0.99704,0.15153,0.26308,0.15184
7919,0.84,0.19,0.99704,0.15153,0.26308,0.15184
7920,0.84,0.2,0.99704,0.15153,0.26308,0.15184
7921,0.84,0.21,0.99704,0.15153,0.26308,0.15184
7922,0.84,0.22,0.99704,0.15153,0.26308,0.15184
7923,0.84,0.23,0.99704,0.15153,0.26308,0.15184
7924,0.84,0.24,0.99704,0.15153,0.26308,0.15184
7925,0.84,0.25,0.99704,0.15153,0.26308,0.15184
7926,0.84,0.26,0.99704,0.15153,0.26308,0.15184
7927,0.84,0.27,0.99704,0.15153,0.26308,0.15184
7928,0.84,0.28,0.99704,0.15153,0.26308,0.15184
7929,0.84,0.29,0.99704,0.15153,0.26308,0.15184
7930,0.84,0.3,0.99704,0.15153,0.26308,0.15184
7931,0.84,0.31,0.99704,0.15153,0.26308,0.15184
7932,0.84,0.32,0.99704,0.15153,0.26308,0.15184
7933,0.84,0.33,0.99704,0.15153,0.26308,0.15184
7934,0.84,0.34,0.99704,0.15153,0.26308,0.15184
7935,0.84,0.35,0.99704,0.15153,0.26308,0.15184
7936,0.84,0.36,0.99704,0.15153,0.26308,0.15184
7937,0.84,0.37,0.99704,0.15153,0.26308,0.15184
7938,0.84,0.38,0.99704,0.15153,0.26308,0.15184
7939,0.84,0.39,0.99704,0.15153,0.26308,0.15184
7940,0.84,0.4,0.99704,0.15153,0.26308,0.15184
7941,0.84,0.41,0.99704,0.15153,0.26308,0.15184
7942,0.84,0.42,0.99704,0.15153,0.26308,0.15184
7943,0.84,0.43,0.99704,0.15153,0.26308,0.15184
7944,0.84,0.44,0.99704,0.15153,0.26308,0.15184
7945,0.84,0.45,0.99704,0.15153,0.26308,0.15184
7946,0.84,0.46,0.99704,0.15153,0.26308,0.15184
7947,0.84,0.47,0.99704,0.15153,0.26308,0.15184
7948,0.84,0.48,0.99704,0.15153,0.26308,0.15184
7949,0.84,0.49,0.99704,0.15153,0.26308,0.15184
7950,0.84,0.5,0.99704,0.15153,0.26308,0.15184
7951,0.84,0.51,0.99704,0.15153,0.26308,0.15184
7952,0.84,0.52,0.99704,0.15153,0.26308,0.15184
7953,0.84,0.53,0.99704,0.15153,0.26308,0.15184
7954,0.84,0.54,0.99704,0.15153,0.26308,0.15184
7955,0.84,0.55,0.99704,0.15153,0.26308,0.15184
7956,0.84,0.56,0.99704,0.15153,0.26308,0.15184
7957,0.84,0.57,0.99703,0.15108,0.2624,0.15139
7958,0.84,0.58,0.99703,0.15108,0.2624,0.15139
7959,0.84,0.59,0.99703,0.15108,0.2624,0.15139
7960,0.84,0.6,0.99703,0.15108,0.2624,0.15139
7961,0.84,0.61,0.99703,0.15108,0.2624,0.15139
7962,0.84,0.62,0.99703,0.15108,0.2624,0.15139
7963,0.84,0.63,0.99703,0.15108,0.2624,0.15139
7964,0.84,0.64,0.99703,0.15108,0.2624,0.15139
7965,0.84,0.65,0.99702,0.15063,0.26172,0.15094
7966,0.84,0.66,0.99702,0.15063,0.26172,0.15094
7967,0.84,0.67,0.997,0.14928,0.25968,0.1496
7968,0.84,0.68,0.99699,0.14883,0.259,0.14915
7969,0.84,0.69,0.99699,0.14883,0.259,0.14915
7970,0.84,0.7,1.0,0.14838,0.25842,0.14915
7971,0.84,0.71,1.0,0.14838,0.25842,0.14915
7972,0.84,0.72,1.0,0.14838,0.25842,0.14915
7973,0.84,0.73,1.0,0.14838,0.25842,0.14915
7974,0.84,0.74,1.0,0.14748,0.25705,0.14825
7975,0.84,0.75,1.0,0.14748,0.25705,0.14825
7976,0.84,0.76,1.0,0.14658,0.25568,0.14735
7977,0.84,0.77,1.0,0.14613,0.255,0.1469
7978,0.84,0.78,1.0,0.14344,0.25089,0.1442
7979,0.84,0.79,1.0,0.14254,0.24951,0.14331
7980,0.84,0.8,1.0,0.14209,0.24882,0.14286
7981,0.84,0.81,1.0,0.14074,0.24675,0.14151
7982,0.84,0.82,1.0,0.13894,0.24398,0.13971
7983,0.84,0.83,1.0,0.13894,0.24398,0.13971
7984,0.84,0.84,1.0,0.13444,0.23702,0.13522
7985,0.84,0.85,1.0,0.13264,0.23421,0.13342
7986,0.84,0.86,1.0,0.13085,0.23142,0.13163
7987,0.84,0.87,1.0,0.1268,0.22506,0.12758
7988,0.84,0.88,1.0,0.1259,0.22364,0.12668
7989,0.84,0.89,1.0,0.11915,0.21293,0.11995
7990,0.84,0.9,1.0,0.11826,0.21151,0.11905
7991,0.84,0.91,1.0,0.11466,0.20573,0.11545
7992,0.84,0.92,1.0,0.11061,0.19919,0.11141
7993,0.84,0.93,1.0,0.10567,0.19114,0.10647
7994,0.84,0.94,1.0,0.10072,0.18301,0.10153
7995,0.84,0.95,1.0,0.09802,0.17854,0.09883
7996,0.84,0.96,1.0,0.09397,0.1718,0.09479
7997,0.84,0.97,1.0,0.09038,0.16578,0.09119
7998,0.84,0.98,1.0,0.08678,0.1597,0.0876
7999,0.84,0.99,1.0,0.08678,0.1597,0.0876
8000,0.85,0.0,0.99369,0.14164,0.24794,0.14151
8001,0.85,0.01,0.99369,0.14164,0.24794,0.14151
8002,0.85,0.02,0.99369,0.14164,0.24794,0.14151
8003,0.85,0.03,0.99369,0.14164,0.24794,0.14151
8004,0.85,0.04,0.99684,0.14164,0.24804,0.14196
8005,0.85,0.05,0.99684,0.14164,0.24804,0.14196
8006,0.85,0.06,0.99684,0.14164,0.24804,0.14196
8007,0.85,0.07,0.99684,0.14164,0.24804,0.14196
8008,0.85,0.08,0.99684,0.14164,0.24804,0.14196
8009,0.85,0.09,0.99684,0.14164,0.24804,0.14196
8010,0.85,0.1,0.99684,0.14164,0.24804,0.14196
8011,0.85,0.11,0.99684,0.14164,0.24804,0.14196
8012,0.85,0.12,0.99684,0.14164,0.24804,0.14196
8013,0.85,0.13,0.99684,0.14164,0.24804,0.14196
8014,0.85,0.14,0.99684,0.14164,0.24804,0.14196
8015,0.85,0.15,0.99684,0.14164,0.24804,0.14196
8016,0.85,0.16,0.99684,0.14164,0.24804,0.14196
8017,0.85,0.17,0.99684,0.14164,0.24804,0.14196
8018,0.85,0.18,0.99684,0.14164,0.24804,0.14196
8019,0.85,0.19,0.99684,0.14164,0.24804,0.14196
8020,0.85,0.2,0.99684,0.14164,0.24804,0.14196
8021,0.85,0.21,0.99684,0.14164,0.24804,0.14196
8022,0.85,0.22,0.99684,0.14164,0.24804,0.14196
8023,0.85,0.23,0.99684,0.14164,0.24804,0.14196
8024,0.85,0.24,0.99684,0.14164,0.24804,0.14196
8025,0.85,0.25,0.99684,0.14164,0.24804,0.14196
8026,0.85,0.26,0.99684,0.14164,0.24804,0.14196
8027,0.85,0.27,0.99684,0.14164,0.24804,0.14196
8028,0.85,0.28,0.99684,0.14164,0.24804,0.14196
8029,0.85,0.29,0.99684,0.14164,0.24804,0.14196
8030,0.85,0.3,0.99684,0.14164,0.24804,0.14196
8031,0.85,0.31,0.99684,0.14164,0.24804,0.14196
8032,0.85,0.32,0.99684,0.14164,0.24804,0.14196
8033,0.85,0.33,0.99684,0.14164,0.24804,0.14196
8034,0.85,0.34,0.99684,0.14164,0.24804,0.14196
8035,0.85,0.35,0.99684,0.14164,0.24804,0.14196
8036,0.85,0.36,0.99684,0.14164,0.24804,0.14196
8037,0.85,0.37,0.99684,0.14164,0.24804,0.14196
8038,0.85,0.38,0.99684,0.14164,0.24804,0.14196
8039,0.85,0.39,0.99684,0.14164,0.24804,0.14196
8040,0.85,0.4,0.99684,0.14164,0.24804,0.14196
8041,0.85,0.41,0.99684,0.14164,0.24804,0.14196
8042,0.85,0.42,0.99684,0.14164,0.24804,0.14196
8043,0.85,0.43,0.99684,0.14164,0.24804,0.14196
8044,0.85,0.44,0.99684,0.14164,0.24804,0.14196
8045,0.85,0.45,0.99684,0.14164,0.24804,0.14196
8046,0.85,0.46,0.99684,0.14164,0.24804,0.14196
8047,0.85,0.47,0.99684,0.14164,0.24804,0.14196
8048,0.85,0.48,0.99684,0.14164,0.24804,0.14196
8049,0.85,0.49,0.99684,0.14164,0.24804,0.14196
8050,0.85,0.5,0.99684,0.14164,0.24804,0.14196
8051,0.85,0.51,0.99684,0.14164,0.24804,0.14196
8052,0.85,0.52,0.99684,0.14164,0.24804,0.14196
8053,0.85,0.53,0.99684,0.14164,0.24804,0.14196
8054,0.85,0.54,0.99684,0.14164,0.24804,0.14196
8055,0.85,0.55,0.99684,0.14164,0.24804,0.14196
8056,0.85,0.56,0.99684,0.14164,0.24804,0.14196
8057,0.85,0.57,0.99683,0.14119,0.24735,0.14151
8058,0.85,0.58,0.99683,0.14119,0.24735,0.14151
8059,0.85,0.59,0.99683,0.14119,0.24735,0.14151
8060,0.85,0.6,0.99683,0.14119,0.24735,0.14151
8061,0.85,0.61,0.99683,0.14119,0.24735,0.14151
8062,0.85,0.62,0.99683,0.14119,0.24735,0.14151
8063,0.85,0.63,0.99683,0.14119,0.24735,0.14151
8064,0.85,0.64,0.99683,0.14119,0.24735,0.14151
8065,0.85,0.65,0.99682,0.14074,0.24666,0.14106
8066,0.85,0.66,0.99682,0.14074,0.24666,0.14106
8067,0.85,0.67,0.99678,0.13939,0.24458,0.13971
8068,0.85,0.68,0.99677,0.13894,0.24388,0.13926
8069,0.85,0.69,0.99677,0.13894,0.24388,0.13926
8070,0.85,0.7,1.0,0.13849,0.24329,0.13926
8071,0.85,0.71,1.0,0.13849,0.24329,0.13926
8072,0.85,0.72,1.0,0.13849,0.24329,0.13926
8073,0.85,0.73,1.0,0.13849,0.24329,0.13926
8074,0.85,0.74,1.0,0.13759,0.2419,0.13836
8075,0.85,0.75,1.0,0.13759,0.2419,0.13836
8076,0.85,0.76,1.0,0.13669,0.24051,0.13747
8077,0.85,0.77,1.0,0.13624,0.23981,0.13702
8078,0.85,0.78,1.0,0.13399,0.23632,0.13477
8079,0.85,0.79,1.0,0.13309,0.23492,0.13387
8080,0.85,0.8,1.0,0.13309,0.23492,0.13387
8081,0.85,0.81,1.0,0.13174,0.23281,0.13252
8082,0.85,0.82,1.0,0.12995,0.23001,0.13073
8083,0.85,0.83,1.0,0.12995,0.23001,0.13073
8084,0.85,0.84,1.0,0.1259,0.22364,0.12668
8085,0.85,0.85,1.0,0.1241,0.2208,0.12489
8086,0.85,0.86,1.0,0.1223,0.21795,0.12309
8087,0.85,0.87,1.0,0.11826,0.21151,0.11905
8088,0.85,0.88,1.0,0.11736,0.21007,0.11815
8089,0.85,0.89,1.0,0.11106,0.19992,0.11186
8090,0.85,0.9,1.0,0.11016,0.19846,0.11096
8091,0.85,0.91,1.0,0.10701,0.19333,0.10782
8092,0.85,0.92,1.0,0.10297,0.18671,0.10377
8093,0.85,0.93,1.0,0.09802,0.17854,0.09883
8094,0.85,0.94,1.0,0.09308,0.17031,0.09389
8095,0.85,0.95,1.0,0.09038,0.16578,0.09119
8096,0.85,0.96,1.0,0.08633,0.15894,0.08715
8097,0.85,0.97,1.0,0.08318,0.15358,0.08401
8098,0.85,0.98,1.0,0.08049,0.14899,0.08131
8099,0.85,0.99,1.0,0.08049,0.14899,0.08131
8100,0.86,0.0,0.99329,0.13309,0.23473,0.13297
8101,0.86,0.01,0.99329,0.13309,0.23473,0.13297
8102,0.86,0.02,0.99329,0.13309,0.23473,0.13297
8103,0.86,0.03,0.99329,0.13309,0.23473,0.13297
8104,0.86,0.04,0.99663,0.13309,0.23482,0.13342
8105,0.86,0.05,0.99663,0.13309,0.23482,0.13342
8106,0.86,0.06,0.99663,0.13309,0.23482,0.13342
8107,0.86,0.07,0.99663,0.13309,0.23482,0.13342
8108,0.86,0.08,0.99663,0.13309,0.23482,0.13342
8109,0.86,0.09,0.99663,0.13309,0.23482,0.13342
8110,0.86,0.1,0.99663,0.13309,0.23482,0.13342
8111,0.86,0.11,0.99663,0.13309,0.23482,0.13342
8112,0.86,0.12,0.99663,0.13309,0.23482,0.13342
8113,0.86,0.13,0.99663,0.13309,0.23482,0.13342
8114,0.86,0.14,0.99663,0.13309,0.23482,0.13342
8115,0.86,0.15,0.99663,0.13309,0.23482,0.13342
8116,0.86,0.16,0.99663,0.13309,0.23482,0.13342
8117,0.86,0.17,0.99663,0.13309,0.23482,0.13342
8118,0.86,0.18,0.99663,0.13309,0.23482,0.13342
8119,0.86,0.19,0.99663,0.13309,0.23482,0.13342
8120,0.86,0.2,0.99663,0.13309,0.23482,0.13342
8121,0.86,0.21,0.99663,0.13309,0.23482,0.13342
8122,0.86,0.22,0.99663,0.13309,0.23482,0.13342
8123,0.86,0.23,0.99663,0.13309,0.23482,0.13342
8124,0.86,0.24,0.99663,0.13309,0.23482,0.13342
8125,0.86,0.25,0.99663,0.13309,0.23482,0.13342
8126,0.86,0.26,0.99663,0.13309,0.23482,0.13342
8127,0.86,0.27,0.99663,0.13309,0.23482,0.13342
8128,0.86,0.28,0.99663,0.13309,0.23482,0.13342
8129,0.86,0.29,0.99663,0.13309,0.23482,0.13342
8130,0.86,0.3,0.99663,0.13309,0.23482,0.13342
8131,0.86,0.31,0.99663,0.13309,0.23482,0.13342
8132,0.86,0.32,0.99663,0.13309,0.23482,0.13342
8133,0.86,0.33,0.99663,0.13309,0.23482,0.13342
8134,0.86,0.34,0.99663,0.13309,0.23482,0.13342
8135,0.86,0.35,0.99663,0.13309,0.23482,0.13342
8136,0.86,0.36,0.99663,0.13309,0.23482,0.13342
8137,0.86,0.37,0.99663,0.13309,0.23482,0.13342
8138,0.86,0.38,0.99663,0.13309,0.23482,0.13342
8139,0.86,0.39,0.99663,0.13309,0.23482,0.13342
8140,0.86,0.4,0.99663,0.13309,0.23482,0.13342
8141,0.86,0.41,0.99663,0.13309,0.23482,0.13342
8142,0.86,0.42,0.99663,0.13309,0.23482,0.13342
8143,0.86,0.43,0.99663,0.13309,0.23482,0.13342
8144,0.86,0.44,0.99663,0.13309,0.23482,0.13342
8145,0.86,0.45,0.99663,0.13309,0.23482,0.13342
8146,0.86,0.46,0.99663,0.13309,0.23482,0.13342
8147,0.86,0.47,0.99663,0.13309,0.23482,0.13342
8148,0.86,0.48,0.99663,0.13309,0.23482,0.13342
8149,0.86,0.49,0.99663,0.13309,0.23482,0.13342
8150,0.86,0.5,0.99663,0.13309,0.23482,0.13342
8151,0.86,0.51,0.99663,0.13309,0.23482,0.13342
8152,0.86,0.52,0.99663,0.13309,0.23482,0.13342
8153,0.86,0.53,0.99663,0.13309,0.23482,0.13342
8154,0.86,0.54,0.99663,0.13309,0.23482,0.13342
8155,0.86,0.55,0.99663,0.13309,0.23482,0.13342
8156,0.86,0.56,0.99663,0.13309,0.23482,0.13342
8157,0.86,0.57,0.99662,0.13264,0.23412,0.13297
8158,0.86,0.58,0.99662,0.13264,0.23412,0.13297
8159,0.86,0.59,0.99662,0.13264,0.23412,0.13297
8160,0.86,0.6,0.99662,0.13264,0.23412,0.13297
8161,0.86,0.61,0.99662,0.13264,0.23412,0.13297
8162,0.86,0.62,0.99662,0.13264,0.23412,0.13297
8163,0.86,0.63,0.99662,0.13264,0.23412,0.13297
8164,0.86,0.64,0.99662,0.13264,0.23412,0.13297
8165,0.86,0.65,0.99661,0.13219,0.23342,0.13252
8166,0.86,0.66,0.99661,0.13219,0.23342,0.13252
8167,0.86,0.67,0.99659,0.13129,0.23201,0.13163
8168,0.86,0.68,0.99658,0.13085,0.23133,0.13118
8169,0.86,0.69,0.99658,0.13085,0.23133,0.13118
8170,0.86,0.7,1.0,0.1304,0.23071,0.13118
8171,0.86,0.71,1.0,0.1304,0.23071,0.13118
8172,0.86,0.72,1.0,0.1304,0.23071,0.13118
8173,0.86,0.73,1.0,0.1304,0.23071,0.13118
8174,0.86,0.74,1.0,0.1295,0.22931,0.13028
8175,0.86,0.75,1.0,0.1295,0.22931,0.13028
8176,0.86,0.76,1.0,0.1286,0.22789,0.12938
8177,0.86,0.77,1.0,0.12815,0.22719,0.12893
8178,0.86,0.78,1.0,0.1259,0.22364,0.12668
8179,0.86,0.79,1.0,0.125,0.22222,0.12579
8180,0.86,0.8,1.0,0.125,0.22222,0.12579
8181,0.86,0.81,1.0,0.12365,0.22009,0.12444
8182,0.86,0.82,1.0,0.12185,0.21723,0.12264
8183,0.86,0.83,1.0,0.12185,0.21723,0.12264
8184,0.86,0.84,1.0,0.11781,0.21079,0.1186
8185,0.86,0.85,1.0,0.11601,0.2079,0.1168
8186,0.86,0.86,1.0,0.11421,0.20501,0.115
8187,0.86,0.87,1.0,0.11016,0.19846,0.11096
8188,0.86,0.88,1.0,0.10926,0.197,0.11006
8189,0.86,0.89,1.0,0.10387,0.18819,0.10467
8190,0.86,0.9,1.0,0.10297,0.18671,0.10377
8191,0.86,0.91,1.0,0.09982,0.18152,0.10063
8192,0.86,0.92,1.0,0.09667,0.1763,0.09748
8193,0.86,0.93,1.0,0.09218,0.1688,0.09299
8194,0.86,0.94,1.0,0.08723,0.16046,0.08805
8195,0.86,0.95,1.0,0.08453,0.15588,0.08535
8196,0.86,0.96,1.0,0.08094,0.14976,0.08176
8197,0.86,0.97,1.0,0.07824,0.14513,0.07907
8198,0.86,0.98,1.0,0.07554,0.14047,0.07637
8199,0.86,0.99,1.0,0.07554,0.14047,0.07637
8200,0.87,0.0,0.99286,0.125,0.22204,0.12489
8201,0.87,0.01,0.99286,0.125,0.22204,0.12489
8202,0.87,0.02,0.99286,0.125,0.22204,0.12489
8203,0.87,0.03,0.99286,0.125,0.22204,0.12489
8204,0.87,0.04,0.99642,0.125,0.22213,0.12534
8205,0.87,0.05,0.99642,0.125,0.22213,0.12534
8206,0.87,0.06,0.99642,0.125,0.22213,0.12534
8207,0.87,0.07,0.99642,0.125,0.22213,0.12534
8208,0.87,0.08,0.99642,0.125,0.22213,0.12534
8209,0.87,0.09,0.99642,0.125,0.22213,0.12534
8210,0.87,0.1,0.99642,0.125,0.22213,0.12534
8211,0.87,0.11,0.99642,0.125,0.22213,0.12534
8212,0.87,0.12,0.99642,0.125,0.22213,0.12534
8213,0.87,0.13,0.99642,0.125,0.22213,0.12534
8214,0.87,0.14,0.99642,0.125,0.22213,0.12534
8215,0.87,0.15,0.99642,0.125,0.22213,0.12534
8216,0.87,0.16,0.99642,0.125,0.22213,0.12534
8217,0.87,0.17,0.99642,0.125,0.22213,0.12534
8218,0.87,0.18,0.99642,0.125,0.22213,0.12534
8219,0.87,0.19,0.99642,0.125,0.22213,0.12534
8220,0.87,0.2,0.99642,0.125,0.22213,0.12534
8221,0.87,0.21,0.99642,0.125,0.22213,0.12534
