,q size,pf,block clean threshold,weighting schema,matching threshold,stop count,av sim,sim q1,sim q2,sim q3,f-score
339,0,1,0.30714,2,0.43571,0,0.0,0.0,0.0,0.0,0.0
340,0,1,0.30714,2,0.56429,0,0.0,0.0,0.0,0.0,0.0
341,0,1,0.30714,2,0.69286,0,0.0,0.0,0.0,0.0,0.0
342,0,1,0.30714,2,0.82143,0,0.0,0.0,0.0,0.0,0.0
343,0,1,0.30714,2,0.95,0,0.0,0.0,0.0,0.0,0.0
344,0,1,0.30714,3,0.05,0,1.0,1.0,1.0,1.0,0.76114
345,0,1,0.30714,3,0.17857,0,1.0,1.0,1.0,1.0,0.76114
346,0,1,0.30714,3,0.30714,0,1.0,1.0,1.0,1.0,0.76114
347,0,1,0.30714,3,0.43571,0,1.0,1.0,1.0,1.0,0.76135
348,0,1,0.30714,3,0.56429,0,1.0,1.0,1.0,1.0,0.76135
349,0,1,0.30714,3,0.69286,0,1.0,1.0,1.0,1.0,0.0
350,0,1,0.30714,3,0.82143,0,1.0,1.0,1.0,1.0,0.0
351,0,1,0.30714,3,0.95,0,1.0,1.0,1.0,1.0,0.0
352,0,1,0.43571,0,0.05,0,1.0,1.0,1.0,1.0,0.66607
353,0,1,0.43571,0,0.17857,0,1.0,1.0,1.0,1.0,0.66607
354,0,1,0.43571,0,0.30714,0,1.0,1.0,1.0,1.0,0.66607
355,0,1,0.43571,0,0.43571,0,1.0,1.0,1.0,1.0,0.66627
356,0,1,0.43571,0,0.56429,0,1.0,1.0,1.0,1.0,0.66627
357,0,1,0.43571,0,0.69286,0,1.0,1.0,1.0,1.0,0.0
358,0,1,0.43571,0,0.82143,0,1.0,1.0,1.0,1.0,0.0
359,0,1,0.43571,0,0.95,0,1.0,1.0,1.0,1.0,0.0
360,0,1,0.43571,1,0.05,0,1.0,1.0,1.0,1.0,0.66607
361,0,1,0.43571,1,0.17857,0,1.0,1.0,1.0,1.0,0.66607
362,0,1,0.43571,1,0.30714,0,1.0,1.0,1.0,1.0,0.66607
363,0,1,0.43571,1,0.43571,0,1.0,1.0,1.0,1.0,0.66627
364,0,1,0.43571,1,0.56429,0,1.0,1.0,1.0,1.0,0.66627
365,0,1,0.43571,1,0.69286,0,1.0,1.0,1.0,1.0,0.0
366,0,1,0.43571,1,0.82143,0,1.0,1.0,1.0,1.0,0.0
367,0,1,0.43571,1,0.95,0,1.0,1.0,1.0,1.0,0.0
368,0,1,0.43571,2,0.05,0,1.0,1.0,1.0,1.0,0.66607
369,0,1,0.43571,2,0.17857,0,1.0,1.0,1.0,1.0,0.66607
370,0,1,0.43571,2,0.30714,0,1.0,1.0,1.0,1.0,0.66607
371,0,1,0.43571,2,0.43571,0,1.0,1.0,1.0,1.0,0.66627
372,0,1,0.43571,2,0.56429,0,1.0,1.0,1.0,1.0,0.66627
373,0,1,0.43571,2,0.69286,0,1.0,1.0,1.0,1.0,0.0
374,0,1,0.43571,2,0.82143,0,1.0,1.0,1.0,1.0,0.0
375,0,1,0.43571,2,0.95,0,1.0,1.0,1.0,1.0,0.0
376,0,1,0.43571,3,0.05,0,1.0,1.0,1.0,1.0,0.66607
377,0,1,0.43571,3,0.17857,0,1.0,1.0,1.0,1.0,0.66607
378,0,1,0.43571,3,0.30714,0,1.0,1.0,1.0,1.0,0.66607
379,0,1,0.43571,3,0.43571,0,1.0,1.0,1.0,1.0,0.66627
380,0,1,0.43571,3,0.56429,0,1.0,1.0,1.0,1.0,0.66627
381,0,1,0.43571,3,0.69286,0,1.0,1.0,1.0,1.0,0.0
382,0,1,0.43571,3,0.82143,0,1.0,1.0,1.0,1.0,0.0
383,0,1,0.43571,3,0.95,0,1.0,1.0,1.0,1.0,0.0
384,0,1,0.56429,0,0.05,0,1.0,1.0,1.0,1.0,0.56034
385,0,1,0.56429,0,0.17857,0,1.0,1.0,1.0,1.0,0.56034
386,0,1,0.56429,0,0.30714,0,1.0,1.0,1.0,1.0,0.56034
387,0,1,0.56429,0,0.43571,0,1.0,1.0,1.0,1.0,0.56052
388,0,1,0.56429,0,0.56429,0,1.0,1.0,1.0,1.0,0.56052
389,0,1,0.56429,0,0.69286,0,1.0,1.0,1.0,1.0,0.0
390,0,1,0.56429,0,0.82143,0,1.0,1.0,1.0,1.0,0.0
391,0,1,0.56429,0,0.95,0,1.0,1.0,1.0,1.0,0.0
392,0,1,0.56429,1,0.05,0,1.0,1.0,1.0,1.0,0.56034
393,0,1,0.56429,1,0.17857,0,1.0,1.0,1.0,1.0,0.56034
394,0,1,0.56429,1,0.30714,0,1.0,1.0,1.0,1.0,0.56034
395,0,1,0.56429,1,0.43571,0,1.0,1.0,1.0,1.0,0.56052
396,0,1,0.56429,1,0.56429,0,1.0,1.0,1.0,1.0,0.56052
397,0,1,0.56429,1,0.69286,0,1.0,1.0,1.0,1.0,0.0
398,0,1,0.56429,1,0.82143,0,1.0,1.0,1.0,1.0,0.0
399,0,1,0.56429,1,0.95,0,1.0,1.0,1.0,1.0,0.0
400,0,1,0.56429,2,0.05,0,0.0,0.0,0.0,0.0,0.0
401,0,1,0.56429,2,0.17857,0,0.0,0.0,0.0,0.0,0.0
402,0,1,0.56429,2,0.30714,0,0.0,0.0,0.0,0.0,0.0
403,0,1,0.56429,2,0.43571,0,0.0,0.0,0.0,0.0,0.0
404,0,1,0.56429,2,0.56429,0,0.0,0.0,0.0,0.0,0.0
405,0,1,0.56429,2,0.69286,0,0.0,0.0,0.0,0.0,0.0
406,0,1,0.56429,2,0.82143,0,0.0,0.0,0.0,0.0,0.0
407,0,1,0.56429,2,0.95,0,0.0,0.0,0.0,0.0,0.0
408,0,1,0.56429,3,0.05,0,1.0,1.0,1.0,1.0,0.56034
409,0,1,0.56429,3,0.17857,0,1.0,1.0,1.0,1.0,0.56034
410,0,1,0.56429,3,0.30714,0,1.0,1.0,1.0,1.0,0.56034
411,0,1,0.56429,3,0.43571,0,1.0,1.0,1.0,1.0,0.56052
412,0,1,0.56429,3,0.56429,0,1.0,1.0,1.0,1.0,0.56052
413,0,1,0.56429,3,0.69286,0,1.0,1.0,1.0,1.0,0.0
414,0,1,0.56429,3,0.82143,0,1.0,1.0,1.0,1.0,0.0
415,0,1,0.56429,3,0.95,0,1.0,1.0,1.0,1.0,0.0
416,0,1,0.69286,0,0.05,0,1.0,1.0,1.0,1.0,0.4331
417,0,1,0.69286,0,0.17857,0,1.0,1.0,1.0,1.0,0.4331
418,0,1,0.69286,0,0.30714,0,1.0,1.0,1.0,1.0,0.4331
419,0,1,0.69286,0,0.43571,0,1.0,1.0,1.0,1.0,0.43325
420,0,1,0.69286,0,0.56429,0,1.0,1.0,1.0,1.0,0.43325
421,0,1,0.69286,0,0.69286,0,1.0,1.0,1.0,1.0,0.0
422,0,1,0.69286,0,0.82143,0,1.0,1.0,1.0,1.0,0.0
423,0,1,0.69286,0,0.95,0,1.0,1.0,1.0,1.0,0.0
424,0,1,0.69286,1,0.05,0,1.0,1.0,1.0,1.0,0.4331
425,0,1,0.69286,1,0.17857,0,1.0,1.0,1.0,1.0,0.4331
426,0,1,0.69286,1,0.30714,0,1.0,1.0,1.0,1.0,0.4331
427,0,1,0.69286,1,0.43571,0,1.0,1.0,1.0,1.0,0.43325
428,0,1,0.69286,1,0.56429,0,1.0,1.0,1.0,1.0,0.43325
429,0,1,0.69286,1,0.69286,0,1.0,1.0,1.0,1.0,0.0
430,0,1,0.69286,1,0.82143,0,1.0,1.0,1.0,1.0,0.0
431,0,1,0.69286,1,0.95,0,1.0,1.0,1.0,1.0,0.0
432,0,1,0.69286,2,0.05,0,0.0,0.0,0.0,0.0,0.0
433,0,1,0.69286,2,0.17857,0,0.0,0.0,0.0,0.0,0.0
434,0,1,0.69286,2,0.30714,0,0.0,0.0,0.0,0.0,0.0
435,0,1,0.69286,2,0.43571,0,0.0,0.0,0.0,0.0,0.0
436,0,1,0.69286,2,0.56429,0,0.0,0.0,0.0,0.0,0.0
437,0,1,0.69286,2,0.69286,0,0.0,0.0,0.0,0.0,0.0
438,0,1,0.69286,2,0.82143,0,0.0,0.0,0.0,0.0,0.0
439,0,1,0.69286,2,0.95,0,0.0,0.0,0.0,0.0,0.0
440,0,1,0.69286,3,0.05,0,1.0,1.0,1.0,1.0,0.4331
441,0,1,0.69286,3,0.17857,0,1.0,1.0,1.0,1.0,0.4331
442,0,1,0.69286,3,0.30714,0,1.0,1.0,1.0,1.0,0.4331
443,0,1,0.69286,3,0.43571,0,1.0,1.0,1.0,1.0,0.43325
444,0,1,0.69286,3,0.56429,0,1.0,1.0,1.0,1.0,0.43325
445,0,1,0.69286,3,0.69286,0,1.0,1.0,1.0,1.0,0.0
446,0,1,0.69286,3,0.82143,0,1.0,1.0,1.0,1.0,0.0
447,0,1,0.69286,3,0.95,0,1.0,1.0,1.0,1.0,0.0
448,0,1,0.82143,0,0.05,0,1.0,1.0,1.0,1.0,0.27452
449,0,1,0.82143,0,0.17857,0,1.0,1.0,1.0,1.0,0.27452
450,0,1,0.82143,0,0.30714,0,1.0,1.0,1.0,1.0,0.27452
451,0,1,0.82143,0,0.43571,0,1.0,1.0,1.0,1.0,0.27463
452,0,1,0.82143,0,0.56429,0,1.0,1.0,1.0,1.0,0.27463
453,0,1,0.82143,0,0.69286,0,1.0,1.0,1.0,1.0,0.0
454,0,1,0.82143,0,0.82143,0,1.0,1.0,1.0,1.0,0.0
455,0,1,0.82143,0,0.95,0,1.0,1.0,1.0,1.0,0.0
456,0,1,0.82143,1,0.05,0,1.0,1.0,1.0,1.0,0.27452
457,0,1,0.82143,1,0.17857,0,1.0,1.0,1.0,1.0,0.27452
458,0,1,0.82143,1,0.30714,0,1.0,1.0,1.0,1.0,0.27452
459,0,1,0.82143,1,0.43571,0,1.0,1.0,1.0,1.0,0.27463
460,0,1,0.82143,1,0.56429,0,1.0,1.0,1.0,1.0,0.27463
461,0,1,0.82143,1,0.69286,0,1.0,1.0,1.0,1.0,0.0
462,0,1,0.82143,1,0.82143,0,1.0,1.0,1.0,1.0,0.0
463,0,1,0.82143,1,0.95,0,1.0,1.0,1.0,1.0,0.0
464,0,1,0.82143,2,0.05,0,1.0,1.0,1.0,1.0,0.27452
465,0,1,0.82143,2,0.17857,0,1.0,1.0,1.0,1.0,0.27452
466,0,1,0.82143,2,0.30714,0,1.0,1.0,1.0,1.0,0.27452
467,0,1,0.82143,2,0.43571,0,1.0,1.0,1.0,1.0,0.27463
468,0,1,0.82143,2,0.56429,0,1.0,1.0,1.0,1.0,0.27463
469,0,1,0.82143,2,0.69286,0,1.0,1.0,1.0,1.0,0.0
470,0,1,0.82143,2,0.82143,0,1.0,1.0,1.0,1.0,0.0
471,0,1,0.82143,2,0.95,0,1.0,1.0,1.0,1.0,0.0
472,0,1,0.82143,3,0.05,0,1.0,1.0,1.0,1.0,0.27452
473,0,1,0.82143,3,0.17857,0,1.0,1.0,1.0,1.0,0.27452
474,0,1,0.82143,3,0.30714,0,1.0,1.0,1.0,1.0,0.27452
475,0,1,0.82143,3,0.43571,0,1.0,1.0,1.0,1.0,0.27463
476,0,1,0.82143,3,0.56429,0,1.0,1.0,1.0,1.0,0.27463
477,0,1,0.82143,3,0.69286,0,1.0,1.0,1.0,1.0,0.0
478,0,1,0.82143,3,0.82143,0,1.0,1.0,1.0,1.0,0.0
479,0,1,0.82143,3,0.95,0,1.0,1.0,1.0,1.0,0.0
480,0,1,0.95,0,0.05,0,1.0,1.0,1.0,1.0,0.0934
481,0,1,0.95,0,0.17857,0,1.0,1.0,1.0,1.0,0.0934
482,0,1,0.95,0,0.30714,0,1.0,1.0,1.0,1.0,0.0934
483,0,1,0.95,0,0.43571,0,1.0,1.0,1.0,1.0,0.09344
484,0,1,0.95,0,0.56429,0,1.0,1.0,1.0,1.0,0.09344
485,0,1,0.95,0,0.69286,0,1.0,1.0,1.0,1.0,0.0
486,0,1,0.95,0,0.82143,0,1.0,1.0,1.0,1.0,0.0
487,0,1,0.95,0,0.95,0,1.0,1.0,1.0,1.0,0.0
488,0,1,0.95,1,0.05,0,1.0,1.0,1.0,1.0,0.0934
489,0,1,0.95,1,0.17857,0,1.0,1.0,1.0,1.0,0.0934
490,0,1,0.95,1,0.30714,0,1.0,1.0,1.0,1.0,0.0934
491,0,1,0.95,1,0.43571,0,1.0,1.0,1.0,1.0,0.09344
492,0,1,0.95,1,0.56429,0,1.0,1.0,1.0,1.0,0.09344
493,0,1,0.95,1,0.69286,0,1.0,1.0,1.0,1.0,0.0
494,0,1,0.95,1,0.82143,0,1.0,1.0,1.0,1.0,0.0
495,0,1,0.95,1,0.95,0,1.0,1.0,1.0,1.0,0.0
496,0,1,0.95,2,0.05,0,0.0,0.0,0.0,0.0,0.0
497,0,1,0.95,2,0.17857,0,0.0,0.0,0.0,0.0,0.0
498,0,1,0.95,2,0.30714,0,0.0,0.0,0.0,0.0,0.0
499,0,1,0.95,2,0.43571,0,0.0,0.0,0.0,0.0,0.0
500,0,1,0.95,2,0.56429,0,0.0,0.0,0.0,0.0,0.0
501,0,1,0.95,2,0.69286,0,0.0,0.0,0.0,0.0,0.0
502,0,1,0.95,2,0.82143,0,0.0,0.0,0.0,0.0,0.0
503,0,1,0.95,2,0.95,0,0.0,0.0,0.0,0.0,0.0
504,0,1,0.95,3,0.05,0,1.0,1.0,1.0,1.0,0.0934
505,0,1,0.95,3,0.17857,0,1.0,1.0,1.0,1.0,0.0934
506,0,1,0.95,3,0.30714,0,1.0,1.0,1.0,1.0,0.0934
507,0,1,0.95,3,0.43571,0,1.0,1.0,1.0,1.0,0.09344
508,0,1,0.95,3,0.56429,0,1.0,1.0,1.0,1.0,0.09344
509,0,1,0.95,3,0.69286,0,1.0,1.0,1.0,1.0,0.0
510,0,1,0.95,3,0.82143,0,1.0,1.0,1.0,1.0,0.0
511,0,1,0.95,3,0.95,0,1.0,1.0,1.0,1.0,0.0
512,4,0,0.05,0,0.05,0,0.00326,0.0,0.0,0.0,0.05838
513,4,0,0.05,0,0.17857,0,0.00326,0.0,0.0,0.0,0.05838
514,4,0,0.05,0,0.30714,0,0.00326,0.0,0.0,0.0,0.05838
515,4,0,0.05,0,0.43571,0,0.00326,0.0,0.0,0.0,0.9316
516,4,0,0.05,0,0.56429,0,0.00326,0.0,0.0,0.0,0.9316
517,4,0,0.05,0,0.69286,0,0.00326,0.0,0.0,0.0,0.0
518,4,0,0.05,0,0.82143,0,0.00326,0.0,0.0,0.0,0.0
519,4,0,0.05,0,0.95,0,0.00326,0.0,0.0,0.0,0.0
520,4,0,0.05,1,0.05,0,0.00219,0.0,0.0,0.0,0.04021
521,4,0,0.05,1,0.17857,0,0.00219,0.0,0.0,0.0,0.04021
522,4,0,0.05,1,0.30714,0,0.00219,0.0,0.0,0.0,0.04021
523,4,0,0.05,1,0.43571,0,0.00219,0.0,0.0,0.0,0.9316
524,4,0,0.05,1,0.56429,0,0.00219,0.0,0.0,0.0,0.9316
525,4,0,0.05,1,0.69286,0,0.00219,0.0,0.0,0.0,0.0
526,4,0,0.05,1,0.82143,0,0.00219,0.0,0.0,0.0,0.0
527,4,0,0.05,1,0.95,0,0.00219,0.0,0.0,0.0,0.0
528,4,0,0.05,2,0.05,0,0.0021,0.0,0.0,0.0,0.0386
529,4,0,0.05,2,0.17857,0,0.0021,0.0,0.0,0.0,0.0386
530,4,0,0.05,2,0.30714,0,0.0021,0.0,0.0,0.0,0.0386
531,4,0,0.05,2,0.43571,0,0.0021,0.0,0.0,0.0,0.9316
532,4,0,0.05,2,0.56429,0,0.0021,0.0,0.0,0.0,0.9316
533,4,0,0.05,2,0.69286,0,0.0021,0.0,0.0,0.0,0.0
534,4,0,0.05,2,0.82143,0,0.0021,0.0,0.0,0.0,0.0
535,4,0,0.05,2,0.95,0,0.0021,0.0,0.0,0.0,0.0
536,4,0,0.05,3,0.05,0,0.00218,0.0,0.0,0.0,0.03981
537,4,0,0.05,3,0.17857,0,0.00218,0.0,0.0,0.0,0.03981
538,4,0,0.05,3,0.30714,0,0.00218,0.0,0.0,0.0,0.03981
539,4,0,0.05,3,0.43571,0,0.00218,0.0,0.0,0.0,0.9316
540,4,0,0.05,3,0.56429,0,0.00218,0.0,0.0,0.0,0.9316
541,4,0,0.05,3,0.69286,0,0.00218,0.0,0.0,0.0,0.0
542,4,0,0.05,3,0.82143,0,0.00218,0.0,0.0,0.0,0.0
543,4,0,0.05,3,0.95,0,0.00218,0.0,0.0,0.0,0.0
544,4,0,0.17857,0,0.05,0,0.00575,0.0,0.0,0.0,0.09609
545,4,0,0.17857,0,0.17857,0,0.00575,0.0,0.0,0.0,0.09609
546,4,0,0.17857,0,0.30714,0,0.00575,0.0,0.0,0.0,0.09609
547,4,0,0.17857,0,0.43571,0,0.00575,0.0,0.0,0.0,0.9316
548,4,0,0.17857,0,0.56429,0,0.00575,0.0,0.0,0.0,0.9316
549,4,0,0.17857,0,0.69286,0,0.00575,0.0,0.0,0.0,0.0
550,4,0,0.17857,0,0.82143,0,0.00575,0.0,0.0,0.0,0.0
551,4,0,0.17857,0,0.95,0,0.00575,0.0,0.0,0.0,0.0
552,4,0,0.17857,1,0.05,0,0.00442,0.0,0.0,0.0,0.0764
553,4,0,0.17857,1,0.17857,0,0.00442,0.0,0.0,0.0,0.0764
554,4,0,0.17857,1,0.30714,0,0.00442,0.0,0.0,0.0,0.0764
555,4,0,0.17857,1,0.43571,0,0.00442,0.0,0.0,0.0,0.9316
556,4,0,0.17857,1,0.56429,0,0.00442,0.0,0.0,0.0,0.9316
557,4,0,0.17857,1,0.69286,0,0.00442,0.0,0.0,0.0,0.0
558,4,0,0.17857,1,0.82143,0,0.00442,0.0,0.0,0.0,0.0
559,4,0,0.17857,1,0.95,0,0.00442,0.0,0.0,0.0,0.0
560,4,0,0.17857,2,0.05,0,0.00448,0.0,0.0,0.0,0.07727
561,4,0,0.17857,2,0.17857,0,0.00448,0.0,0.0,0.0,0.07727
562,4,0,0.17857,2,0.30714,0,0.00448,0.0,0.0,0.0,0.07727
563,4,0,0.17857,2,0.43571,0,0.00448,0.0,0.0,0.0,0.9316
564,4,0,0.17857,2,0.56429,0,0.00448,0.0,0.0,0.0,0.9316
565,4,0,0.17857,2,0.69286,0,0.00448,0.0,0.0,0.0,0.0
566,4,0,0.17857,2,0.82143,0,0.00448,0.0,0.0,0.0,0.0
567,4,0,0.17857,2,0.95,0,0.00448,0.0,0.0,0.0,0.0
568,4,0,0.17857,3,0.05,0,0.00486,0.0,0.0,0.0,0.0826
569,4,0,0.17857,3,0.17857,0,0.00486,0.0,0.0,0.0,0.0826
570,4,0,0.17857,3,0.30714,0,0.00486,0.0,0.0,0.0,0.0826
571,4,0,0.17857,3,0.43571,0,0.00486,0.0,0.0,0.0,0.9316
572,4,0,0.17857,3,0.56429,0,0.00486,0.0,0.0,0.0,0.9316
573,4,0,0.17857,3,0.69286,0,0.00486,0.0,0.0,0.0,0.0
574,4,0,0.17857,3,0.82143,0,0.00486,0.0,0.0,0.0,0.0
575,4,0,0.17857,3,0.95,0,0.00486,0.0,0.0,0.0,0.0
576,4,0,0.30714,0,0.05,0,0.00932,0.0,0.0,0.0,0.14409
577,4,0,0.30714,0,0.17857,0,0.00932,0.0,0.0,0.0,0.14409
578,4,0,0.30714,0,0.30714,0,0.00932,0.0,0.0,0.0,0.14409
579,4,0,0.30714,0,0.43571,0,0.00932,0.0,0.0,0.0,0.9316
580,4,0,0.30714,0,0.56429,0,0.00932,0.0,0.0,0.0,0.9316
581,4,0,0.30714,0,0.69286,0,0.00932,0.0,0.0,0.0,0.0
582,4,0,0.30714,0,0.82143,0,0.00932,0.0,0.0,0.0,0.0
583,4,0,0.30714,0,0.95,0,0.00932,0.0,0.0,0.0,0.0
584,4,0,0.30714,1,0.05,0,0.00875,0.0,0.0,0.0,0.13756
585,4,0,0.30714,1,0.17857,0,0.00875,0.0,0.0,0.0,0.13756
586,4,0,0.30714,1,0.30714,0,0.00875,0.0,0.0,0.0,0.13756
587,4,0,0.30714,1,0.43571,0,0.00875,0.0,0.0,0.0,0.9316
588,4,0,0.30714,1,0.56429,0,0.00875,0.0,0.0,0.0,0.9316
589,4,0,0.30714,1,0.69286,0,0.00875,0.0,0.0,0.0,0.0
590,4,0,0.30714,1,0.82143,0,0.00875,0.0,0.0,0.0,0.0
591,4,0,0.30714,1,0.95,0,0.00875,0.0,0.0,0.0,0.0
592,4,0,0.30714,2,0.05,0,0.00855,0.0,0.0,0.0,0.13481
593,4,0,0.30714,2,0.17857,0,0.00855,0.0,0.0,0.0,0.13481
594,4,0,0.30714,2,0.30714,0,0.00855,0.0,0.0,0.0,0.13481
595,4,0,0.30714,2,0.43571,0,0.00855,0.0,0.0,0.0,0.9316
596,4,0,0.30714,2,0.56429,0,0.00855,0.0,0.0,0.0,0.9316
597,4,0,0.30714,2,0.69286,0,0.00855,0.0,0.0,0.0,0.0
598,4,0,0.30714,2,0.82143,0,0.00855,0.0,0.0,0.0,0.0
599,4,0,0.30714,2,0.95,0,0.00855,0.0,0.0,0.0,0.0
600,4,0,0.30714,3,0.05,0,0.00864,0.0,0.0,0.0,0.13532
601,4,0,0.30714,3,0.17857,0,0.00864,0.0,0.0,0.0,0.13532
602,4,0,0.30714,3,0.30714,0,0.00864,0.0,0.0,0.0,0.13532
603,4,0,0.30714,3,0.43571,0,0.00864,0.0,0.0,0.0,0.9316
604,4,0,0.30714,3,0.56429,0,0.00864,0.0,0.0,0.0,0.9316
605,4,0,0.30714,3,0.69286,0,0.00864,0.0,0.0,0.0,0.0
606,4,0,0.30714,3,0.82143,0,0.00864,0.0,0.0,0.0,0.0
607,4,0,0.30714,3,0.95,0,0.00864,0.0,0.0,0.0,0.0
608,4,0,0.43571,0,0.05,0,0.01607,0.0,0.0,0.0,0.22116
609,4,0,0.43571,0,0.17857,0,0.01607,0.0,0.0,0.0,0.22116
610,4,0,0.43571,0,0.30714,0,0.01607,0.0,0.0,0.0,0.22116
611,4,0,0.43571,0,0.43571,0,0.01607,0.0,0.0,0.0,0.93135
612,4,0,0.43571,0,0.56429,0,0.01607,0.0,0.0,0.0,0.93135
613,4,0,0.43571,0,0.69286,0,0.01607,0.0,0.0,0.0,0.0
614,4,0,0.43571,0,0.82143,0,0.01607,0.0,0.0,0.0,0.0
615,4,0,0.43571,0,0.95,0,0.01607,0.0,0.0,0.0,0.0
616,4,0,0.43571,1,0.05,0,0.01745,0.0,0.0,0.0,0.23291
617,4,0,0.43571,1,0.17857,0,0.01745,0.0,0.0,0.0,0.23291
618,4,0,0.43571,1,0.30714,0,0.01745,0.0,0.0,0.0,0.23291
619,4,0,0.43571,1,0.43571,0,0.01745,0.0,0.0,0.0,0.93053
620,4,0,0.43571,1,0.56429,0,0.01745,0.0,0.0,0.0,0.93053
621,4,0,0.43571,1,0.69286,0,0.01745,0.0,0.0,0.0,0.0
622,4,0,0.43571,1,0.82143,0,0.01745,0.0,0.0,0.0,0.0
623,4,0,0.43571,1,0.95,0,0.01745,0.0,0.0,0.0,0.0
624,4,0,0.43571,2,0.05,0,0.01537,0.0,0.0,0.0,0.2113
625,4,0,0.43571,2,0.17857,0,0.01537,0.0,0.0,0.0,0.2113
626,4,0,0.43571,2,0.30714,0,0.01537,0.0,0.0,0.0,0.2113
627,4,0,0.43571,2,0.43571,0,0.01537,0.0,0.0,0.0,0.9311
628,4,0,0.43571,2,0.56429,0,0.01537,0.0,0.0,0.0,0.9311
629,4,0,0.43571,2,0.69286,0,0.01537,0.0,0.0,0.0,0.0
630,4,0,0.43571,2,0.82143,0,0.01537,0.0,0.0,0.0,0.0
631,4,0,0.43571,2,0.95,0,0.01537,0.0,0.0,0.0,0.0
632,4,0,0.43571,3,0.05,0,0.01559,0.0,0.0,0.0,0.21326
633,4,0,0.43571,3,0.17857,0,0.01559,0.0,0.0,0.0,0.21326
634,4,0,0.43571,3,0.30714,0,0.01559,0.0,0.0,0.0,0.21326
635,4,0,0.43571,3,0.43571,0,0.01559,0.0,0.0,0.0,0.93135
636,4,0,0.43571,3,0.56429,0,0.01559,0.0,0.0,0.0,0.93135
637,4,0,0.43571,3,0.69286,0,0.01559,0.0,0.0,0.0,0.0
638,4,0,0.43571,3,0.82143,0,0.01559,0.0,0.0,0.0,0.0
639,4,0,0.43571,3,0.95,0,0.01559,0.0,0.0,0.0,0.0
640,4,0,0.56429,0,0.05,0,0.03165,0.0,0.0,0.0,0.35103
641,4,0,0.56429,0,0.17857,0,0.03165,0.0,0.0,0.0,0.35103
642,4,0,0.56429,0,0.30714,0,0.03165,0.0,0.0,0.0,0.35103
643,4,0,0.56429,0,0.43571,0,0.03165,0.0,0.0,0.0,0.93034
644,4,0,0.56429,0,0.56429,0,0.03165,0.0,0.0,0.0,0.93034
645,4,0,0.56429,0,0.69286,0,0.03165,0.0,0.0,0.0,0.0
646,4,0,0.56429,0,0.82143,0,0.03165,0.0,0.0,0.0,0.0
647,4,0,0.56429,0,0.95,0,0.03165,0.0,0.0,0.0,0.0
648,4,0,0.56429,1,0.05,0,0.02078,0.0,0.0,0.0,0.26558
649,4,0,0.56429,1,0.17857,0,0.02078,0.0,0.0,0.0,0.26558
650,4,0,0.56429,1,0.30714,0,0.02078,0.0,0.0,0.0,0.26558
651,4,0,0.56429,1,0.43571,0,0.02078,0.0,0.0,0.0,0.92933
652,4,0,0.56429,1,0.56429,0,0.02078,0.0,0.0,0.0,0.92933
653,4,0,0.56429,1,0.69286,0,0.02078,0.0,0.0,0.0,0.0
654,4,0,0.56429,1,0.82143,0,0.02078,0.0,0.0,0.0,0.0
655,4,0,0.56429,1,0.95,0,0.02078,0.0,0.0,0.0,0.0
656,4,0,0.56429,2,0.05,0,0.02613,0.0,0.0,0.0,0.30718
657,4,0,0.56429,2,0.17857,0,0.02613,0.0,0.0,0.0,0.30718
658,4,0,0.56429,2,0.30714,0,0.02613,0.0,0.0,0.0,0.30718
659,4,0,0.56429,2,0.43571,0,0.02613,0.0,0.0,0.0,0.92958
660,4,0,0.56429,2,0.56429,0,0.02613,0.0,0.0,0.0,0.92958
661,4,0,0.56429,2,0.69286,0,0.02613,0.0,0.0,0.0,0.0
662,4,0,0.56429,2,0.82143,0,0.02613,0.0,0.0,0.0,0.0
663,4,0,0.56429,2,0.95,0,0.02613,0.0,0.0,0.0,0.0
664,4,0,0.56429,3,0.05,0,0.03212,0.0,0.0,0.0,0.34705
665,4,0,0.56429,3,0.17857,0,0.03212,0.0,0.0,0.0,0.34705
666,4,0,0.56429,3,0.30714,0,0.03212,0.0,0.0,0.0,0.34705
667,4,0,0.56429,3,0.43571,0,0.03212,0.0,0.0,0.0,0.93059
668,4,0,0.56429,3,0.56429,0,0.03212,0.0,0.0,0.0,0.93059
669,4,0,0.56429,3,0.69286,0,0.03212,0.0,0.0,0.0,0.0
670,4,0,0.56429,3,0.82143,0,0.03212,0.0,0.0,0.0,0.0
671,4,0,0.56429,3,0.95,0,0.03212,0.0,0.0,0.0,0.0
672,4,0,0.69286,0,0.05,0,0.07303,0.0,0.0,0.0,0.55883
673,4,0,0.69286,0,0.17857,0,0.07303,0.0,0.0,0.0,0.55883
674,4,0,0.69286,0,0.30714,0,0.07303,0.0,0.0,0.0,0.55883
675,4,0,0.69286,0,0.43571,0,0.07303,0.0,0.0,0.0,0.92512
676,4,0,0.69286,0,0.56429,0,0.07303,0.0,0.0,0.0,0.92512
677,4,0,0.69286,0,0.69286,0,0.07303,0.0,0.0,0.0,0.0
678,4,0,0.69286,0,0.82143,0,0.07303,0.0,0.0,0.0,0.0
679,4,0,0.69286,0,0.95,0,0.07303,0.0,0.0,0.0,0.0
680,4,0,0.69286,1,0.05,0,0.05461,0.0,0.0,0.0,0.47308
681,4,0,0.69286,1,0.17857,0,0.05461,0.0,0.0,0.0,0.47308
