,init pf,init block clean threshold,init weighting schema,init matching threshold,f-score goal,rank iterations,rank f-score,grid search iterations,grid search f-score
59,0,0.17857,3,0.43571,0.8,2,0.92609,2.0,0.94591
60,0,0.17857,3,0.56429,0.8,2,0.95596,2.0,0.94591
61,0,0.17857,3,0.69286,0.8,2,0.97063,2.0,0.94591
62,0,0.17857,3,0.82143,0.8,2,0.95766,2.0,0.94591
63,0,0.17857,3,0.95,0.8,2,0.80504,2.0,0.94591
64,0,0.30714,0,0.05,0.8,4,0.8654,2.0,0.94591
65,0,0.30714,0,0.17857,0.8,2,0.8654,2.0,0.94591
66,0,0.30714,0,0.30714,0.8,2,0.88136,2.0,0.94591
67,0,0.30714,0,0.43571,0.8,2,0.95156,2.0,0.94591
68,0,0.30714,0,0.56429,0.8,2,0.96714,2.0,0.94591
69,0,0.30714,0,0.69286,0.8,2,0.98428,2.0,0.94591
70,0,0.30714,0,0.82143,0.8,2,0.95785,2.0,0.94591
71,0,0.30714,0,0.95,0.8,2,0.80673,2.0,0.94591
72,0,0.30714,1,0.05,0.8,5,0.85255,2.0,0.94591
73,0,0.30714,1,0.17857,0.8,5,0.85255,2.0,0.94591
74,0,0.30714,1,0.30714,0.8,2,0.80054,2.0,0.94591
75,0,0.30714,1,0.43571,0.8,2,0.92609,2.0,0.94591
76,0,0.30714,1,0.56429,0.8,2,0.95596,2.0,0.94591
77,0,0.30714,1,0.69286,0.8,2,0.97063,2.0,0.94591
78,0,0.30714,1,0.82143,0.8,2,0.95766,2.0,0.94591
79,0,0.30714,1,0.95,0.8,2,0.80504,2.0,0.94591
80,0,0.30714,2,0.05,0.8,5,0.83558,2.0,0.94591
81,0,0.30714,2,0.17857,0.8,5,0.83558,2.0,0.94591
82,0,0.30714,2,0.30714,0.8,2,0.80054,2.0,0.94591
83,0,0.30714,2,0.43571,0.8,2,0.92609,2.0,0.94591
84,0,0.30714,2,0.56429,0.8,2,0.95596,2.0,0.94591
85,0,0.30714,2,0.69286,0.8,2,0.97063,2.0,0.94591
86,0,0.30714,2,0.82143,0.8,2,0.95766,2.0,0.94591
87,0,0.30714,2,0.95,0.8,2,0.80504,2.0,0.94591
88,0,0.30714,3,0.05,0.8,8,0.82628,2.0,0.94591
89,0,0.30714,3,0.17857,0.8,8,0.88974,2.0,0.94591
90,0,0.30714,3,0.30714,0.8,2,0.80054,2.0,0.94591
91,0,0.30714,3,0.43571,0.8,2,0.92609,2.0,0.94591
92,0,0.30714,3,0.56429,0.8,2,0.95596,2.0,0.94591
93,0,0.30714,3,0.69286,0.8,2,0.97063,2.0,0.94591
94,0,0.30714,3,0.82143,0.8,2,0.95766,2.0,0.94591
95,0,0.30714,3,0.95,0.8,2,0.80504,2.0,0.94591
96,0,0.43571,0,0.05,0.8,4,0.8654,2.0,0.94591
97,0,0.43571,0,0.17857,0.8,2,0.8654,2.0,0.94591
98,0,0.43571,0,0.30714,0.8,2,0.88136,2.0,0.94591
99,0,0.43571,0,0.43571,0.8,2,0.95156,2.0,0.94591
100,0,0.43571,0,0.56429,0.8,2,0.96714,2.0,0.94591
101,0,0.43571,0,0.69286,0.8,2,0.98428,2.0,0.94591
102,0,0.43571,0,0.82143,0.8,2,0.95785,2.0,0.94591
103,0,0.43571,0,0.95,0.8,2,0.80673,2.0,0.94591
104,0,0.43571,1,0.05,0.8,4,0.88954,2.0,0.94591
105,0,0.43571,1,0.17857,0.8,4,0.88954,2.0,0.94591
